locus tag	logFC	logCPM	PValue	FDR
SL1344_2055	2,89	7,67	0,00	0,00
SL1344_2056	-0,86	8,74	0,00	0,00
SL1344_2057	1,46	7,77	0,00	0,00
SL1344_2058	-0,40	7,80	0,10	0,17
SL1344_2059	-0,77	7,75	0,00	0,01
SL1344_2060	-1,36	7,45	0,00	0,00
SL1344_2061	-1,35	7,48	0,00	0,00
SL1344_2062	-1,11	6,70	0,00	0,00
SL1344_2063	-1,19	7,09	0,00	0,00
SL1344_2064	-1,07	6,99	0,00	0,00
SL1344_2065	-0,96	7,06	0,00	0,00
SL1344_2066	0,03	6,88	0,92	0,94
SL1344_2067	-1,00	8,71	0,00	0,00
SL1344_2068	-0,74	7,87	0,00	0,01
SL1344_2069	-0,30	7,82	0,19	0,29
SL1344_2070	-0,48	7,67	0,07	0,13
SL1344_2071	-0,06	6,72	0,83	0,88
SL1344_2072	-0,52	6,28	0,09	0,15
SL1344_2073	0,04	6,94	0,87	0,91
SL1344_2074	-0,58	7,70	0,02	0,05
SL1344_2075	-1,74	8,56	0,00	0,00
SL1344_2076	1,47	4,06	0,13	0,21
SL1344_2077	0,86	3,40	0,41	0,52
SL1344_2078	1,03	3,84	0,23	0,33
SL1344_2079	2,64	4,31	0,00	0,01
SL1344_2080	3,15	4,08	0,01	0,03
SL1344_2081	4,92	3,88	0,01	0,02
SL1344_2082	1,29	3,98	0,15	0,24
SL1344_2083	1,45	3,89	0,16	0,25
SL1344_2085	1,34	3,87	0,17	0,26
SL1344_2086	2,76	4,30	0,00	0,00
SL1344_2088	1,18	4,02	0,18	0,27
SL1344_2089	1,07	4,39	0,11	0,19
SL1344_2090	2,56	3,75	0,02	0,04
SL1344_2092	1,33	3,64	0,17	0,26
SL1344_2093	1,02	4,49	0,16	0,25
SL1344_2095	-1,22	3,51	0,37	0,48
SL1344_2096	-1,04	6,30	0,00	0,00
SL1344_2097	-0,75	8,25	0,00	0,00
SL1344_2098	-1,28	6,62	0,00	0,00
SL1344_2099	-0,73	5,82	0,04	0,08
SL1344_2100	-0,12	6,44	0,69	0,77
SL1344_2101	0,68	4,08	0,32	0,44
SL1344_2102	0,93	5,82	0,03	0,07
SL1344_2103	-0,24	4,73	0,69	0,77
SL1344_2104	-0,57	4,95	0,30	0,41
SL1344_2105	-1,24	4,99	0,01	0,03
SL1344_2106	-0,84	5,75	0,02	0,04
SL1344_2107	-0,50	6,17	0,13	0,22
SL1344_2108	-0,47	5,61	0,18	0,28
SL1344_2111	-0,13	5,11	0,78	0,85
SL1344_2112	0,50	5,93	0,17	0,27
SL1344_2113	2,33	5,05	0,00	0,00
SL1344_2114	4,90	7,80	0,00	0,00
SL1344_2115	3,95	7,38	0,00	0,00
SL1344_2117	1,66	5,68	0,00	0,00
SL1344_2118	2,06	7,05	0,00	0,00
SL1344_2119	0,56	4,06	0,39	0,50
SL1344_2120	1,87	6,17	0,00	0,00
SL1344_2121	1,67	4,60	0,02	0,04
SL1344_2122	-0,19	6,19	0,58	0,68
SL1344_2123	1,66	5,75	0,00	0,00
SL1344_2124	0,94	5,95	0,03	0,07
SL1344_2125	-0,38	4,51	0,47	0,59
SL1344_2126	1,94	5,47	0,02	0,05
SL1344_2127	2,31	5,54	0,00	0,00
SL1344_2128	-0,02	3,21	0,99	0,99
SL1344_2131	-0,85	7,53	0,00	0,01
SL1344_2132	-0,35	7,93	0,13	0,21
SL1344_2133	0,67	4,01	0,37	0,48
SL1344_2134	0,22	3,54	0,84	0,89
SL1344_2135	-1,04	6,07	0,00	0,01
SL1344_2136	1,41	5,37	0,00	0,01
SL1344_2137	1,76	6,48	0,00	0,00
SL1344_2138	2,90	6,01	0,00	0,00
SL1344_2139	-1,62	5,54	0,00	0,00
SL1344_2140	-0,55	4,47	0,34	0,46
SL1344_2141	-0,64	5,59	0,10	0,17
SL1344_2142	-0,31	6,14	0,36	0,48
SL1344_2143	-0,95	5,73	0,01	0,01
SL1344_2144	-0,22	6,70	0,47	0,58
SL1344_2145	-0,64	6,71	0,02	0,04
SL1344_2146	-0,21	6,30	0,51	0,61
SL1344_2147	8,80	6,01	0,00	0,00
SL1344_2148	0,88	4,59	0,12	0,19
SL1344_2149	0,64	4,49	0,34	0,45
SL1344_2150	1,13	4,42	0,10	0,17
SL1344_2151	-0,53	5,69	0,15	0,24
SL1344_2152	0,08	4,80	0,88	0,92
SL1344_2153	1,37	3,98	0,07	0,13
SL1344_2154	1,24	3,63	0,09	0,16
SL1344_2155	2,38	3,77	0,01	0,02
SL1344_2156	1,83	3,61	0,09	0,15
SL1344_2157	0,94	5,44	0,05	0,10
SL1344_2158	-0,95	5,80	0,01	0,03
SL1344_2159	0,33	4,96	0,51	0,62
SL1344_2160	1,51	5,64	0,00	0,00
SL1344_2161	-1,13	6,51	0,00	0,00
SL1344_2163	0,59	3,80	0,53	0,64
SL1344_2164	0,02	4,79	0,97	0,98
SL1344_2165	0,65	6,11	0,07	0,13
SL1344_2166	3,01	6,80	0,00	0,00
SL1344_2167	2,20	7,76	0,00	0,00
SL1344_2168	1,13	5,22	0,02	0,05
SL1344_2169	-1,11	6,13	0,00	0,00
SL1344_2170	-1,58	5,79	0,00	0,00
SL1344_2171	1,44	7,94	0,00	0,00
SL1344_2172	0,33	5,50	0,46	0,57
SL1344_2173	0,60	5,45	0,19	0,28
SL1344_2175	0,83	4,03	0,24	0,34
SL1344_2176	-0,61	8,16	0,01	0,03
SL1344_2177	-0,90	7,49	0,00	0,00
SL1344_2178	-0,35	6,02	0,32	0,43
SL1344_2179	-1,13	4,40	0,07	0,13
SL1344_2180	-1,28	5,32	0,00	0,01
SL1344_2181	0,01	7,24	0,97	0,98
SL1344_2182	0,58	7,08	0,05	0,09
SL1344_2183	-0,02	8,31	0,93	0,95
SL1344_2184	-1,63	4,77	0,01	0,02
SL1344_2185	-0,41	4,16	0,51	0,62
SL1344_2188	-0,60	5,85	0,09	0,16
SL1344_2189	0,18	6,07	0,57	0,68
SL1344_2190	0,81	6,22	0,02	0,04
SL1344_2191	-1,74	9,53	0,00	0,00
SL1344_2192	-1,15	6,26	0,00	0,00
SL1344_2193	-1,68	5,93	0,00	0,00
SL1344_2194	0,63	6,52	0,04	0,08
SL1344_2195	-0,04	5,79	0,90	0,93
SL1344_2196	-0,07	6,32	0,83	0,88
SL1344_2197	4,07	8,26	0,00	0,00
SL1344_2198	-1,40	5,11	0,00	0,01
SL1344_2199	-1,41	5,08	0,00	0,01
SL1344_2200	-0,71	6,20	0,04	0,08
SL1344_2202	1,35	7,23	0,00	0,00
SL1344_2203	0,67	7,25	0,02	0,05
SL1344_2205	-1,91	7,43	0,00	0,00
SL1344_tRNA0036	-0,08	10,20	0,94	0,95
SL1344_2206	2,77	3,50	0,03	0,07
SL1344_2208	-1,91	7,23	0,00	0,00
SL1344_2209	4,14	4,98	0,00	0,00
SL1344_2210	5,22	6,14	0,00	0,00
SL1344_2211	4,40	6,36	0,00	0,00
SL1344_2212	4,85	5,23	0,00	0,00
SL1344_2213	7,33	5,70	0,00	0,00
SL1344_2214	-1,71	5,67	0,00	0,00
SL1344_2215	3,78	6,48	0,00	0,00
SL1344_2216	4,04	7,00	0,00	0,00
SL1344_2217	4,24	10,32	0,00	0,00
SL1344_2219	4,44	6,56	0,00	0,00
SL1344_2221	8,85	8,22	0,00	0,00
SL1344_2222	0,32	6,80	0,28	0,39
SL1344_2223	-1,02	3,59	0,19	0,29
SL1344_2225	1,94	5,33	0,00	0,00
SL1344_2226	1,26	4,33	0,09	0,16
SL1344_2227	1,06	5,68	0,02	0,05
SL1344_2228	-2,07	3,92	0,08	0,14
SL1344_2229	0,58	6,03	0,12	0,21
SL1344_2231	-0,50	3,79	0,62	0,71
SL1344_2232	1,77	6,06	0,00	0,00
SL1344_2233	-0,27	6,98	0,31	0,42
SL1344_2234	1,00	4,32	0,10	0,18
SL1344_2235	1,16	4,81	0,03	0,06
SL1344_2236	1,24	4,34	0,05	0,10
SL1344_2237	-0,93	10,91	0,00	0,00
SL1344_2238	-1,02	7,72	0,00	0,00
SL1344_2239	-0,33	7,54	0,18	0,27
SL1344_2240	-1,17	7,93	0,00	0,00
SL1344_2241	-0,34	10,08	0,10	0,17
SL1344_2242	0,13	5,11	0,78	0,84
SL1344_2243	0,14	3,79	0,87	0,91
SL1344_2244	-2,17	4,43	0,00	0,01
SL1344_2245	-1,16	7,46	0,00	0,00
SL1344_2246	-2,82	9,65	0,00	0,00
SL1344_2247	-2,60	8,11	0,00	0,00
SL1344_2249	-1,14	5,67	0,01	0,02
SL1344_2250	2,20	4,44	0,01	0,02
SL1344_2251	-2,33	8,06	0,00	0,00
SL1344_2252	-2,47	7,74	0,00	0,00
SL1344_2253	0,49	6,75	0,13	0,21
SL1344_2254	-0,12	5,81	0,74	0,81
SL1344_2255	2,35	6,20	0,00	0,00
SL1344_2256	6,33	9,72	0,00	0,00
SL1344_2258	-0,09	4,03	0,88	0,92
SL1344_2259	0,80	4,18	0,22	0,32
SL1344_2260	0,17	4,95	0,73	0,80
SL1344_2262	-0,69	6,53	0,03	0,06
SL1344_2263	-0,52	5,30	0,21	0,31
SL1344_2264	-1,66	5,78	0,00	0,00
SL1344_2265	-0,96	6,66	0,00	0,01
SL1344_2266	-0,99	7,97	0,00	0,00
SL1344_2267	-0,34	7,24	0,20	0,30
SL1344_2268	-0,55	8,55	0,02	0,04
SL1344_2269	-0,60	6,81	0,03	0,07
SL1344_2270	-0,82	7,53	0,00	0,00
SL1344_2272	-1,38	4,72	0,01	0,02
SL1344_2274	0,49	6,37	0,14	0,23
SL1344_2275	0,54	5,91	0,14	0,23
SL1344_2276	-0,39	6,12	0,26	0,36
SL1344_2277	-0,91	5,52	0,02	0,05
SL1344_2278	0,10	6,24	0,75	0,82
SL1344_2279	0,40	6,40	0,23	0,33
SL1344_2280	-0,19	7,94	0,42	0,53
SL1344_2281	0,52	4,72	0,33	0,45
SL1344_2282	-0,56	5,26	0,16	0,25
SL1344_2283	-4,05	6,92	0,00	0,00
SL1344_2284	0,93	4,93	0,06	0,12
SL1344_2285	-0,88	8,36	0,00	0,00
SL1344_2286	-0,89	8,35	0,00	0,00
SL1344_2287	-0,60	9,56	0,01	0,03
SL1344_2288	-0,45	6,22	0,17	0,26
SL1344_2289	-0,26	7,09	0,36	0,48
SL1344_2290	-0,43	7,72	0,09	0,16
SL1344_2291	-0,32	7,74	0,20	0,30
SL1344_2292	-0,24	9,68	0,27	0,38
SL1344_2293	0,46	8,45	0,04	0,08
SL1344_2294	-0,04	6,95	0,89	0,92
SL1344_2295	0,14	8,91	0,53	0,64
SL1344_2296	0,03	7,80	0,91	0,93
SL1344_2297	-0,29	7,77	0,25	0,35
SL1344_2299	2,16	9,09	0,00	0,00
SL1344_2300	-2,13	7,39	0,00	0,00
SL1344_2301	-0,92	4,78	0,04	0,09
SL1344_2302	-1,13	6,69	0,00	0,00
SL1344_2303	-0,32	7,48	0,23	0,34
SL1344_2304	-0,64	6,95	0,04	0,08
SL1344_2305	0,25	6,31	0,46	0,57
SL1344_2306	-1,78	8,53	0,00	0,00
SL1344_2307	-2,13	8,20	0,00	0,00
SL1344_2308	-0,34	3,82	0,63	0,72
SL1344_2309	3,49	9,42	0,00	0,00
SL1344_2310	3,37	8,54	0,00	0,00
SL1344_2311	4,26	9,17	0,00	0,00
SL1344_2313	4,02	7,64	0,00	0,00
SL1344_2314	-0,24	5,64	0,57	0,67
SL1344_2315	0,67	6,88	0,03	0,06
SL1344_2316	0,43	6,89	0,14	0,22
SL1344_2317	0,28	6,62	0,34	0,45
SL1344_2318	1,05	3,64	0,14	0,22
SL1344_2319	0,00	5,70	1,00	1,00
SL1344_2320	-0,18	6,32	0,56	0,67
SL1344_2321	-0,81	6,30	0,01	0,03
SL1344_2322	-0,38	6,17	0,24	0,35
SL1344_2323	-0,92	8,03	0,00	0,00
SL1344_2324	2,03	6,37	0,00	0,00
SL1344_2325	0,06	6,11	0,85	0,89
SL1344_2326	-0,20	7,14	0,47	0,58
SL1344_2327	0,12	5,42	0,80	0,86
SL1344_2328	0,59	4,89	0,32	0,44
SL1344_2329	0,86	4,93	0,13	0,21
SL1344_2330	1,82	5,62	0,00	0,00
SL1344_2331	0,65	8,61	0,00	0,01
SL1344_2332	-0,31	8,87	0,15	0,24
SL1344_2333	0,10	7,72	0,67	0,75
SL1344_2334	-0,20	7,65	0,37	0,48
SL1344_2335	-0,41	8,26	0,06	0,12
SL1344_2336	0,26	7,09	0,37	0,48
SL1344_2337	0,79	6,80	0,01	0,02
SL1344_2338	0,65	7,52	0,01	0,03
SL1344_2339	0,65	7,62	0,01	0,02
SL1344_2340	-1,11	5,11	0,02	0,04
SL1344_2341	1,07	6,53	0,00	0,01
SL1344_2346	-0,58	5,33	0,17	0,26
SL1344_2347	-2,35	9,28	0,00	0,00
SL1344_2348	-1,06	5,91	0,00	0,00
SL1344_2350	-0,48	6,01	0,22	0,33
SL1344_2351	-0,80	5,39	0,05	0,09
SL1344_2352	0,67	5,92	0,07	0,14
SL1344_2353	-0,08	7,14	0,79	0,85
SL1344_2354	-0,10	6,98	0,73	0,80
SL1344_2355	-0,07	5,03	0,89	0,92
SL1344_2356	2,31	9,04	0,00	0,00
SL1344_2357	3,62	8,02	0,00	0,00
SL1344_2358	3,07	4,93	0,00	0,00
SL1344_2360	0,10	7,54	0,67	0,76
SL1344_2361	-0,58	7,53	0,02	0,04
SL1344_2362	0,77	4,74	0,15	0,24
SL1344_tRNA0037	3,91	11,20	0,00	0,00
SL1344_2363	4,87	8,53	0,00	0,00
SL1344_2364	1,71	5,49	0,00	0,01
SL1344_2365	0,98	5,68	0,02	0,05
SL1344_2366	0,46	3,84	0,56	0,67
SL1344_2367	0,93	4,59	0,09	0,16
SL1344_2369	-0,97	8,41	0,01	0,03
SL1344_2370	-2,04	7,95	0,00	0,00
SL1344_2371	0,78	6,09	0,02	0,05
SL1344_2372	0,00	4,71	0,99	1,00
SL1344_2373	1,27	4,63	0,03	0,06
SL1344_2374	1,01	5,46	0,05	0,09
SL1344_2375	-0,05	5,75	0,89	0,92
SL1344_2376	0,28	6,79	0,39	0,50
SL1344_2377	0,63	6,12	0,10	0,17
SL1344_2378	-1,48	6,11	0,00	0,00
SL1344_tRNA0038	0,31	7,25	0,46	0,57
SL1344_tRNA0039	0,91	9,21	0,17	0,27
SL1344_2379	0,08	4,33	0,89	0,92
SL1344_2380	0,93	4,54	0,12	0,20
SL1344_2381	-0,80	7,79	0,00	0,00
SL1344_tRNA0040	-1,88	8,68	0,00	0,00
SL1344_tRNA0041	-1,96	8,97	0,00	0,00
SL1344_tRNA0042	-0,63	7,17	0,06	0,12
SL1344_tRNA0043	-1,09	5,30	0,01	0,03
SL1344_2382	0,44	3,94	0,62	0,71
SL1344_2384	1,38	4,73	0,02	0,05
SL1344_2386	-0,11	3,36	0,89	0,92
SL1344_2387	0,29	4,43	0,64	0,73
SL1344_2388	-1,13	5,19	0,01	0,03
SL1344_2390	0,11	7,45	0,65	0,74
SL1344_2391	-0,93	8,45	0,00	0,00
SL1344_2392	-0,39	5,12	0,35	0,47
SL1344_2393	1,49	7,95	0,00	0,00
SL1344_2395	0,52	10,78	0,02	0,04
SL1344_2396	0,09	9,79	0,67	0,76
SL1344_2398	0,51	5,11	0,35	0,47
SL1344_2399	-0,41	4,25	0,56	0,66
SL1344_2401	1,58	4,06	0,12	0,20
SL1344_2402	0,86	5,03	0,10	0,17
SL1344_2403	-0,62	5,99	0,04	0,08
SL1344_2404	2,06	6,60	0,00	0,00
SL1344_2405	2,92	6,39	0,00	0,00
SL1344_2406	3,84	5,73	0,00	0,00
SL1344_2407	3,91	5,90	0,00	0,00
SL1344_2408	-0,36	7,34	0,15	0,24
SL1344_2409	0,62	7,02	0,02	0,05
SL1344_2410	1,39	6,49	0,00	0,00
SL1344_2411	-0,21	5,65	0,58	0,68
SL1344_2412	-0,17	6,07	0,60	0,70
SL1344_2413	-0,80	6,88	0,01	0,02
SL1344_2414	-1,18	5,04	0,01	0,02
SL1344_2415	0,69	3,97	0,36	0,48
SL1344_2416	-1,61	4,61	0,01	0,02
SL1344_2417	0,55	4,51	0,35	0,47
SL1344_2418	2,02	3,75	0,02	0,05
SL1344_2419	3,49	4,27	0,00	0,00
SL1344_2420	1,67	3,84	0,11	0,19
SL1344_2421	1,43	4,56	0,02	0,05
SL1344_2422	2,17	4,31	0,00	0,01
SL1344_2423	0,88	4,67	0,17	0,26
SL1344_2424	2,46	3,75	0,06	0,12
SL1344_2425	2,00	4,04	0,02	0,04
SL1344_2426	2,88	3,90	0,02	0,05
SL1344_2431	2,18	3,23	0,12	0,20
SL1344_2435	-0,35	8,04	0,15	0,24
SL1344_2436	1,28	5,69	0,00	0,01
SL1344_2437	1,10	7,08	0,00	0,00
SL1344_2439	0,27	5,68	0,49	0,60
SL1344_2440	-1,04	6,10	0,00	0,01
SL1344_2441	-0,80	5,16	0,06	0,12
SL1344_2442	1,13	4,64	0,05	0,10
SL1344_2443	-0,22	4,43	0,73	0,80
SL1344_2444	-0,36	6,01	0,32	0,43
SL1344_2445	0,17	4,92	0,70	0,78
SL1344_2446	0,57	6,55	0,07	0,13
SL1344_2448	0,61	6,53	0,05	0,10
SL1344_2449	0,29	6,67	0,31	0,42
SL1344_2450	0,50	8,16	0,05	0,09
SL1344_2451	-0,29	9,48	0,17	0,26
SL1344_2452	-0,35	8,96	0,13	0,21
SL1344_2453	-0,67	6,71	0,02	0,04
SL1344_2454	-0,84	6,97	0,01	0,02
SL1344_2456	-0,68	6,08	0,05	0,10
SL1344_2457	-0,75	6,18	0,02	0,04
SL1344_2458	-0,95	5,46	0,02	0,04
SL1344_2459	-0,94	7,23	0,00	0,00
SL1344_2460	-1,04	4,99	0,03	0,07
SL1344_2461	-0,50	7,54	0,07	0,13
SL1344_2462	0,06	8,49	0,79	0,85
SL1344_2463	-0,32	7,70	0,19	0,28
SL1344_2464	-1,39	7,62	0,00	0,00
SL1344_2465	-0,98	6,89	0,00	0,00
SL1344_2466	0,20	5,21	0,74	0,81
SL1344_2469	1,15	5,32	0,02	0,05
SL1344_2470	-1,24	3,64	0,10	0,17
SL1344_2471	-0,95	8,86	0,00	0,00
SL1344_2472	0,37	8,23	0,10	0,18
SL1344_2473	-1,30	6,55	0,00	0,00
SL1344_2474	0,93	6,48	0,00	0,01
SL1344_2475	1,04	7,03	0,00	0,00
SL1344_2477	1,00	6,88	0,00	0,00
SL1344_2478	2,18	4,36	0,01	0,03
SL1344_2479	2,00	4,78	0,01	0,02
SL1344_2481	0,89	8,40	0,00	0,00
SL1344_2482	0,22	9,36	0,32	0,43
SL1344_2483	0,40	8,29	0,08	0,15
SL1344_2484	-0,08	9,13	0,72	0,79
SL1344_2485	-0,45	8,23	0,04	0,08
SL1344_2486	-0,85	8,15	0,00	0,00
SL1344_2487	-0,40	7,29	0,14	0,23
SL1344_2488	-0,93	6,87	0,00	0,00
SL1344_2489	0,14	3,60	0,87	0,91
SL1344_2490	0,44	3,72	0,60	0,70
SL1344_2492	0,48	4,88	0,47	0,58
SL1344_2493	0,50	6,28	0,14	0,22
SL1344_2494	-0,08	8,06	0,70	0,78
SL1344_2495	0,56	6,35	0,07	0,13
SL1344_2496	0,77	4,36	0,25	0,36
SL1344_2497	-0,47	6,27	0,18	0,27
SL1344_2498	-0,07	7,92	0,75	0,82
SL1344_2500	0,22	7,85	0,36	0,47
SL1344_2501	0,13	8,98	0,55	0,65
SL1344_2502	0,02	7,72	0,93	0,95
SL1344_2503	0,57	9,07	0,01	0,03
SL1344_2504	0,79	8,79	0,00	0,00
SL1344_2505	0,61	10,53	0,00	0,01
SL1344_2506	1,39	9,65	0,00	0,00
SL1344_2507	-0,17	8,12	0,49	0,61
SL1344_2508	-1,81	9,06	0,00	0,00
SL1344_2509	-0,16	4,43	0,80	0,85
SL1344_2511	0,39	3,66	0,67	0,75
SL1344_2512	0,62	4,48	0,38	0,49
SL1344_2513	0,78	5,43	0,06	0,11
SL1344_2514	0,41	4,89	0,40	0,52
SL1344_2515	3,27	5,20	0,00	0,00
SL1344_2516	0,09	6,55	0,75	0,82
SL1344_2517	0,03	9,04	0,88	0,92
SL1344_2518	0,92	4,94	0,09	0,16
SL1344_2519	-0,99	7,93	0,00	0,00
SL1344_2520	1,22	6,00	0,02	0,05
SL1344_2521	0,86	7,01	0,01	0,02
SL1344_2522	0,54	4,62	0,36	0,47
SL1344_2523	-1,44	6,63	0,00	0,00
SL1344_2524	-0,06	7,07	0,82	0,87
SL1344_2525	-0,97	5,94	0,00	0,01
SL1344_2526	-0,13	6,63	0,64	0,73
SL1344_2527	0,52	8,77	0,02	0,04
SL1344_2529	-0,15	6,51	0,64	0,73
SL1344_2530	0,95	6,67	0,00	0,01
SL1344_2531	1,09	6,88	0,00	0,00
SL1344_2532	1,22	6,23	0,00	0,00
SL1344_2533	1,00	5,10	0,07	0,14
SL1344_2534	-0,87	4,62	0,11	0,19
SL1344_2535	0,94	5,65	0,03	0,06
SL1344_2536	2,01	4,74	0,01	0,03
SL1344_2537	-0,45	3,13	0,72	0,80
SL1344_2539	-0,71	5,62	0,07	0,12
SL1344_2540	0,36	6,45	0,22	0,32
SL1344_2541	-0,80	6,98	0,01	0,02
SL1344_2542	-0,55	7,97	0,04	0,07
SL1344_2543	-0,43	7,30	0,13	0,21
SL1344_2544	0,18	8,33	0,39	0,51
SL1344_2545	-0,15	8,87	0,47	0,58
SL1344_2546	3,01	6,91	0,00	0,00
SL1344_2547	5,52	8,74	0,00	0,00
SL1344_2552	-0,45	3,79	0,61	0,71
SL1344_2553	-0,13	4,79	0,82	0,87
SL1344_2554	-0,24	3,31	0,80	0,86
SL1344_2555	-0,50	4,03	0,45	0,56
SL1344_2556	-0,23	4,66	0,75	0,82
SL1344_2557	0,36	3,96	0,71	0,79
SL1344_2558	0,82	5,58	0,09	0,16
SL1344_2561	0,44	4,65	0,55	0,65
SL1344_2562	-0,59	3,77	0,45	0,56
SL1344_2563	-1,36	7,67	0,00	0,00
SL1344_2564	0,89	3,78	0,44	0,55
SL1344_2565	0,72	3,47	0,40	0,52
SL1344_2566	-0,70	3,47	0,50	0,61
SL1344_2567	-0,35	4,34	0,58	0,68
SL1344_2568	-0,02	2,86	0,99	0,99
SL1344_2569	0,11	4,30	0,89	0,92
SL1344_2570	0,44	4,95	0,35	0,47
SL1344_2572	0,57	4,82	0,28	0,39
SL1344_2574	0,55	4,84	0,36	0,47
SL1344_2575	-0,76	3,33	0,40	0,51
SL1344_2576	1,12	3,27	0,23	0,34
SL1344_2577	-2,57	4,63	0,00	0,00
SL1344_tRNA0044	2,11	5,62	0,00	0,00
SL1344_2578	0,70	5,08	0,17	0,26
SL1344_2579	2,84	4,60	0,01	0,02
SL1344_2581	1,41	4,17	0,26	0,36
SL1344_2582	-1,75	7,32	0,01	0,04
SL1344_2587	-0,89	3,90	0,31	0,42
SL1344_2589	-0,26	3,32	0,82	0,88
SL1344_2590	-2,40	3,32	0,09	0,16
SL1344_2591	-0,52	4,50	0,46	0,57
SL1344_2593	-2,00	7,34	0,00	0,00
SL1344_2594	-1,79	8,71	0,00	0,00
SL1344_2597	-1,41	4,40	0,04	0,08
SL1344_2600	2,03	6,51	0,00	0,00
SL1344_2601	0,91	6,68	0,02	0,04
SL1344_2602	1,16	8,53	0,00	0,00
SL1344_2603	2,33	9,74	0,00	0,00
SL1344_2604	2,52	9,83	0,00	0,00
SL1344_2605	-0,65	5,62	0,09	0,16
SL1344_2606	-1,34	6,40	0,00	0,00
SL1344_2607	-0,65	7,26	0,02	0,04
SL1344_2608	-1,34	5,75	0,00	0,01
SL1344_2609	-0,41	3,50	0,64	0,73
SL1344_2610	-1,65	7,82	0,05	0,09
SL1344_2611	-1,01	6,47	0,00	0,00
SL1344_2612	-0,67	6,26	0,05	0,09
SL1344_2613	-1,15	6,54	0,00	0,01
SL1344_2614	-0,72	4,94	0,13	0,21
SL1344_2615	0,86	7,34	0,00	0,01
SL1344_2616	-0,45	8,21	0,05	0,09
SL1344_2617	0,35	4,07	0,60	0,70
SL1344_2618	0,23	5,04	0,64	0,73
SL1344_2619	4,08	4,04	0,00	0,00
SL1344_rRNA0004	4,19	3,51	0,02	0,05
SL1344_rRNA0005	1,61	10,12	0,02	0,04
SL1344_tRNA0045	-0,51	4,98	0,40	0,51
SL1344_rRNA0006	0,60	8,03	0,53	0,64
SL1344_2620	1,31	11,73	0,03	0,07
SL1344_2621	1,59	9,33	0,00	0,00
SL1344_2622	2,27	9,92	0,00	0,00
SL1344_2623	-0,56	8,45	0,01	0,02
SL1344_2624	0,36	10,63	0,10	0,18
SL1344_2625	0,15	7,54	0,55	0,66
SL1344_2626	0,82	5,30	0,05	0,10
SL1344_2627	-0,15	7,56	0,55	0,66
SL1344_2628	-0,21	7,77	0,45	0,56
SL1344_2629	-1,16	5,96	0,00	0,01
SL1344_2630	0,63	5,95	0,09	0,16
SL1344_2631	0,18	7,64	0,44	0,56
SL1344_2632	-0,50	6,78	0,10	0,17
SL1344_2633	-0,28	7,40	0,26	0,37
SL1344_2641	1,86	4,47	0,02	0,04
SL1344_2642	3,00	4,68	0,00	0,00
SL1344_2643	0,27	5,75	0,53	0,64
SL1344_2644	0,71	5,35	0,11	0,19
SL1344_2646	-0,03	9,77	0,87	0,91
SL1344_2647	0,15	10,46	0,54	0,64
SL1344_2648	0,45	10,14	0,06	0,11
SL1344_2650	-0,66	8,88	0,00	0,01
SL1344_2651	-1,17	6,68	0,00	0,00
SL1344_2652	-0,99	7,02	0,00	0,00
SL1344_2653	-0,89	5,32	0,03	0,06
SL1344_2654	-0,12	7,87	0,60	0,70
SL1344_2655	-0,78	5,77	0,04	0,09
SL1344_2656	1,93	8,44	0,00	0,00
SL1344_2657	-0,34	7,80	0,16	0,25
SL1344_2659	-0,38	7,11	0,14	0,22
SL1344_2660	-1,59	7,80	0,00	0,00
SL1344_2661	0,49	6,90	0,17	0,26
SL1344_2662	-0,51	3,38	0,61	0,71
SL1344_2663	0,42	4,78	0,65	0,74
SL1344_2664	-0,55	3,55	0,45	0,56
SL1344_2666	0,99	3,94	0,25	0,35
SL1344_2668	1,06	4,71	0,13	0,21
SL1344_2670	0,20	3,60	0,84	0,89
SL1344_2671	0,48	3,92	0,53	0,64
SL1344_2672	1,03	4,43	0,22	0,33
SL1344_2674	-6,79	8,50	0,00	0,00
SL1344_2676	0,34	4,45	0,62	0,71
SL1344_2678	1,78	3,84	0,12	0,19
SL1344_2682	0,59	3,71	0,61	0,71
SL1344_2684	0,44	3,35	0,75	0,82
SL1344_2691	2,19	4,21	0,11	0,19
SL1344_2692	4,20	4,04	0,02	0,04
SL1344_2695	1,04	7,36	0,00	0,00
SL1344_2696	1,10	7,45	0,00	0,00
SL1344_2697	-0,39	7,38	0,16	0,26
SL1344_2698	0,02	7,83	0,94	0,96
SL1344_2701	0,56	4,44	0,41	0,52
SL1344_2702	1,16	3,36	0,39	0,50
SL1344_2708	-0,39	4,83	0,40	0,51
SL1344_2709	-0,80	4,69	0,11	0,19
SL1344_2710	-1,04	4,48	0,16	0,25
SL1344_2712	1,35	5,52	0,01	0,02
SL1344_2713	-2,03	6,08	0,00	0,00
SL1344_2715	-1,78	5,24	0,00	0,00
SL1344_2718	0,61	3,62	0,55	0,65
SL1344_2719	2,55	10,08	0,00	0,01
SL1344_2722	0,66	4,41	0,30	0,41
SL1344_2723	4,42	5,68	0,00	0,00
SL1344_2725	4,95	4,20	0,00	0,00
SL1344_2726	-1,64	6,52	0,00	0,00
SL1344_2727	-1,59	6,21	0,00	0,00
SL1344_2729	-0,29	3,58	0,74	0,81
SL1344_2730	-2,72	7,95	0,00	0,00
SL1344_2731	-2,03	6,82	0,00	0,00
