locus tag	logFC	logCPM	PValue	FDR
SL1344_rRNA0007	2,23	5,15	0,01	0,02
SL1344_tRNA0058	-0,12	9,83	0,91	0,95
SL1344_rRNA0008	1,96	3,94	0,12	0,25
SL1344_rRNA0009	2,02	9,23	0,14	0,28
SL1344_tRNA0059	-2,54	6,88	0,14	0,27
SL1344_rRNA0010	2,25	9,29	0,17	0,32
SL1344_3366	0,14	6,02	0,76	0,86
SL1344_3368	-0,34	6,61	0,43	0,60
SL1344_3369	-0,51	6,08	0,34	0,52
SL1344_3370	-0,53	7,62	0,14	0,27
SL1344_3371	0,36	8,78	0,14	0,28
SL1344_3372	0,28	7,74	0,34	0,51
SL1344_3373	-0,54	8,09	0,07	0,17
SL1344_3374	-0,70	7,71	0,05	0,12
SL1344_3375	-1,41	6,11	0,01	0,04
SL1344_3376	-1,38	6,25	0,01	0,05
SL1344_3377	-0,09	6,44	0,84	0,91
SL1344_3379	0,32	6,16	0,69	0,81
SL1344_3380	0,96	5,66	0,27	0,44
SL1344_3381	-0,47	10,63	0,04	0,12
SL1344_3382	-0,30	12,61	0,11	0,23
SL1344_3383	-0,41	11,79	0,04	0,12
SL1344_3384	-0,17	11,42	0,40	0,57
SL1344_3385	-0,61	11,16	0,01	0,03
SL1344_3387	-0,02	12,43	0,91	0,95
SL1344_3388	-0,41	11,01	0,06	0,15
SL1344_3390	-0,82	10,97	0,00	0,00
SL1344_3391	-0,73	10,80	0,00	0,02
SL1344_3392	-0,64	11,54	0,02	0,06
SL1344_3393	-0,27	11,53	0,21	0,36
SL1344_3395	-0,36	12,13	0,06	0,15
SL1344_3396	-0,38	10,97	0,24	0,41
SL1344_3397	0,04	11,75	0,86	0,92
SL1344_3400	0,05	10,83	0,84	0,91
SL1344_3401	-0,09	12,18	0,66	0,79
SL1344_3402	0,13	11,61	0,56	0,71
SL1344_3404	-0,69	11,40	0,01	0,03
SL1344_3405	-0,85	11,17	0,00	0,00
SL1344_3406	-0,84	12,06	0,00	0,00
SL1344_3407	-1,05	11,73	0,00	0,00
SL1344_3408	-0,49	11,67	0,30	0,47
SL1344_3410	0,10	9,14	0,69	0,81
SL1344_3412	-0,05	11,11	0,81	0,89
SL1344_3413	-0,16	12,45	0,42	0,59
SL1344_3414	-0,99	10,52	0,00	0,00
SL1344_3415	-0,62	9,58	0,02	0,06
SL1344_3417	-1,14	6,47	0,02	0,06
SL1344_3418	-2,49	6,54	0,00	0,00
SL1344_3419	-0,85	7,60	0,01	0,05
SL1344_3420	0,88	9,65	0,00	0,00
SL1344_3422	-0,44	9,24	0,07	0,17
SL1344_3424	2,74	8,96	0,00	0,00
SL1344_3425	2,88	5,98	0,00	0,00
SL1344_3426	1,05	7,19	0,00	0,02
SL1344_3428	-0,04	5,81	0,94	0,97
SL1344_3429	-0,86	7,04	0,04	0,12
SL1344_3431	0,22	5,85	0,72	0,83
SL1344_3432	-1,32	6,50	0,02	0,07
SL1344_3433	-0,03	7,94	0,90	0,95
SL1344_3434	-0,65	6,67	0,10	0,21
SL1344_3435	1,15	7,53	0,14	0,28
SL1344_3436	-0,34	5,98	0,68	0,80
SL1344_3437	0,40	6,12	0,50	0,66
SL1344_3439	-0,85	7,81	0,01	0,05
SL1344_3440	-2,18	5,61	0,00	0,01
SL1344_3441	0,22	7,01	0,78	0,87
SL1344_3442	-3,61	3,43	0,40	0,57
SL1344_3443	2,12	6,09	0,00	0,00
SL1344_3444	0,05	6,19	0,92	0,96
SL1344_3445	0,83	6,60	0,28	0,45
SL1344_3448	-1,25	7,46	0,00	0,01
SL1344_3449	-0,43	6,46	0,34	0,51
SL1344_3450	-1,00	6,27	0,05	0,13
SL1344_3451	-1,63	6,59	0,00	0,01
SL1344_3452	-0,67	8,92	0,01	0,04
SL1344_3453	-1,15	8,84	0,00	0,00
SL1344_3454	-1,18	8,42	0,00	0,00
SL1344_3455	0,03	5,43	0,96	0,98
SL1344_3456	1,27	3,60	0,39	0,56
SL1344_3457	-5,10	4,04	0,18	0,33
SL1344_3459	3,41	4,23	0,00	0,01
SL1344_3460	-2,09	7,56	0,00	0,00
SL1344_3461	-0,42	7,74	0,36	0,53
SL1344_3462	-0,75	7,41	0,04	0,10
SL1344_3463	-0,57	6,37	0,32	0,49
SL1344_3464	0,17	5,91	0,80	0,88
SL1344_3465	1,03	6,70	0,04	0,12
SL1344_3466	-1,05	5,67	0,15	0,29
SL1344_3467	0,21	8,00	0,49	0,65
SL1344_3468	1,44	7,17	0,00	0,00
SL1344_3469	1,42	7,39	0,00	0,00
SL1344_3470	-1,27	5,19	0,13	0,26
SL1344_3471	0,06	7,36	0,86	0,92
SL1344_3473	0,70	10,10	0,00	0,01
SL1344_3475	-0,82	4,73	0,59	0,73
SL1344_3476	-1,20	6,01	0,08	0,18
SL1344_3477	-6,63	4,16	0,02	0,07
SL1344_3478	-0,12	7,77	0,73	0,83
SL1344_3479	-0,34	5,36	0,63	0,77
SL1344_3480	-2,12	6,42	0,00	0,00
SL1344_3481	-1,53	6,66	0,00	0,02
SL1344_3482	2,77	7,77	0,00	0,00
SL1344_3485	-0,84	5,44	0,44	0,60
SL1344_3486	0,46	6,55	0,43	0,60
SL1344_tRNA0060	0,89	5,14	0,63	0,76
SL1344_3487	-1,20	6,65	0,37	0,54
SL1344_3488	0,45	5,84	0,49	0,66
SL1344_3489	-0,13	6,80	0,74	0,84
SL1344_3491	-0,64	6,78	0,12	0,25
SL1344_3492	-0,24	6,37	0,56	0,71
SL1344_3493	-0,15	11,67	0,47	0,63
SL1344_3494	-4,48	3,65	0,24	0,40
SL1344_3495	0,34	4,88	0,61	0,75
SL1344_3496	0,15	4,15	0,90	0,95
SL1344_3498	0,09	4,48	0,95	0,98
SL1344_3499	-5,30	4,06	0,15	0,29
SL1344_3500	-0,66	6,20	0,20	0,36
SL1344_3501	1,60	9,02	0,00	0,00
SL1344_3502	1,41	7,54	0,00	0,00
SL1344_3503	1,93	7,45	0,00	0,00
SL1344_3504	0,81	7,60	0,02	0,07
SL1344_3505	0,81	8,18	0,01	0,04
SL1344_3506	-0,38	7,60	0,20	0,35
SL1344_3507	-1,65	5,43	0,02	0,06
SL1344_3508	-1,43	3,44	0,33	0,50
SL1344_3509	-0,38	6,53	0,38	0,55
SL1344_3510	0,05	4,79	0,95	0,98
SL1344_3511	-2,02	5,39	0,02	0,07
SL1344_3512	-7,20	4,46	0,01	0,03
SL1344_3514	1,14	3,24	0,56	0,71
SL1344_3515	-0,08	3,00	1,00	1,00
SL1344_3516	1,44	4,14	0,23	0,39
SL1344_3517	1,29	6,02	0,02	0,07
SL1344_3518	-0,61	4,62	0,60	0,74
SL1344_3519	3,98	7,76	0,00	0,00
SL1344_3520	5,54	8,05	0,00	0,00
SL1344_3521	7,39	7,19	0,00	0,00
SL1344_3522	6,58	7,03	0,00	0,00
SL1344_3523	6,17	9,74	0,00	0,00
SL1344_3524	-3,93	5,68	0,32	0,49
SL1344_3526	-2,57	5,15	0,01	0,03
SL1344_3527	-8,37	5,55	0,00	0,00
SL1344_3528	-3,12	5,96	0,00	0,00
SL1344_3529	-2,56	5,35	0,00	0,02
SL1344_3530	-8,91	6,14	0,00	0,00
SL1344_3531	-0,52	4,96	0,49	0,65
SL1344_3532	-1,02	7,52	0,03	0,08
SL1344_3533	0,28	11,23	0,20	0,35
SL1344_3534	-1,30	7,56	0,00	0,01
SL1344_3535	-0,47	7,42	0,23	0,39
SL1344_3536	-1,26	8,17	0,00	0,00
SL1344_3537	-0,54	6,01	0,31	0,48
SL1344_3540	-1,57	6,65	0,00	0,01
SL1344_3541	-1,88	8,76	0,02	0,07
SL1344_3542	-5,31	7,52	0,00	0,00
SL1344_3544	-6,70	4,52	0,02	0,06
SL1344_3545	1,23	8,03	0,00	0,00
SL1344_3546	-0,48	6,07	0,39	0,56
SL1344_3547	-2,41	4,92	0,06	0,16
SL1344_3548	-0,64	5,61	0,42	0,59
SL1344_3549	-0,58	5,69	0,29	0,46
SL1344_3550	-5,90	4,11	0,05	0,13
SL1344_3551	-2,53	6,23	0,01	0,02
SL1344_3552	-1,05	5,37	0,29	0,46
SL1344_3553	-1,65	5,47	0,10	0,21
SL1344_3554	-1,06	7,22	0,00	0,02
SL1344_3555	2,34	6,63	0,00	0,00
SL1344_3556	-0,41	7,81	0,16	0,30
SL1344_3557	-1,95	4,53	0,16	0,31
SL1344_3558	-0,73	5,57	0,29	0,46
SL1344_3559	0,05	7,54	0,87	0,92
SL1344_3560	4,55	8,67	0,00	0,00
SL1344_3561	-0,13	6,69	0,77	0,86
SL1344_3562	0,43	7,51	0,19	0,35
SL1344_3563	-1,50	5,52	0,28	0,45
SL1344_3564	-0,98	4,53	0,37	0,54
SL1344_3565	-0,92	3,67	0,55	0,70
SL1344_3566	-2,03	5,07	0,01	0,05
SL1344_3567	-2,89	4,77	0,01	0,05
SL1344_3568	-0,75	6,51	0,17	0,32
SL1344_3569	-1,09	5,92	0,03	0,10
SL1344_3571	2,89	3,67	0,01	0,05
SL1344_3572	0,71	4,81	0,40	0,57
SL1344_3573	0,28	4,78	0,70	0,82
SL1344_3574	-1,90	5,81	0,00	0,01
SL1344_3575	-0,95	6,50	0,08	0,17
SL1344_3576	-4,24	5,73	0,00	0,00
SL1344_3577	0,22	4,26	0,84	0,91
SL1344_3578	-0,51	7,14	0,21	0,37
SL1344_3579	-0,35	5,78	0,54	0,70
SL1344_3580	-2,03	5,87	0,00	0,02
SL1344_3581	0,07	7,67	0,82	0,90
SL1344_3582	-0,06	6,72	0,89	0,94
SL1344_3583	0,51	7,29	0,18	0,33
SL1344_3584	-0,79	7,24	0,09	0,20
SL1344_3585	0,45	6,24	0,42	0,59
SL1344_3587	1,77	6,49	0,00	0,00
SL1344_3589	0,51	6,67	0,17	0,32
SL1344_3590	-6,03	4,73	0,04	0,12
SL1344_3591	1,42	5,76	0,02	0,06
SL1344_3592	-2,46	5,94	0,00	0,00
SL1344_3593	-2,63	6,96	0,00	0,00
SL1344_3594	-2,86	7,29	0,00	0,00
SL1344_3595	-4,26	6,74	0,00	0,00
SL1344_3596	-2,62	8,76	0,00	0,00
SL1344_3598	-0,55	3,98	0,73	0,84
SL1344_3599	-1,94	5,27	0,01	0,05
SL1344_tRNA0061	-0,65	11,35	0,50	0,66
SL1344_3600	0,18	7,66	0,59	0,73
SL1344_3601	-0,41	4,19	0,81	0,89
SL1344_3602	-0,84	4,75	0,39	0,56
SL1344_3604	-5,75	4,56	0,07	0,17
SL1344_3606	-4,61	3,73	0,26	0,42
SL1344_3607	-0,66	5,11	0,42	0,59
SL1344_3608	-0,50	5,42	0,52	0,68
SL1344_3609	-0,20	4,27	0,87	0,92
SL1344_3610	-0,91	6,59	0,04	0,12
SL1344_3611	0,84	6,20	0,07	0,17
SL1344_3612	-1,47	5,03	0,08	0,18
SL1344_3613	0,18	7,54	0,60	0,74
SL1344_3616	-3,48	5,37	0,00	0,01
SL1344_3617	1,33	7,79	0,02	0,06
SL1344_3619	1,80	3,93	0,08	0,18
SL1344_3620	-0,94	8,27	0,00	0,02
SL1344_3621	-1,35	7,35	0,00	0,00
SL1344_3622	-1,46	3,98	0,33	0,51
SL1344_3623	-1,12	4,30	0,45	0,62
SL1344_3624	-3,65	3,46	0,42	0,59
SL1344_3625	-0,27	5,73	0,76	0,86
SL1344_3626	1,72	5,95	0,03	0,08
SL1344_3627	2,52	3,39	0,26	0,43
SL1344_3628	-0,81	9,09	0,00	0,01
SL1344_3629	-2,09	4,14	0,14	0,27
SL1344_3630	-1,43	7,78	0,00	0,00
SL1344_3631	1,70	4,69	0,07	0,17
SL1344_3632	-1,61	5,15	0,10	0,22
SL1344_3635	-4,93	3,68	0,22	0,38
SL1344_3643	0,30	3,49	0,86	0,92
SL1344_3644	-0,90	4,14	0,55	0,71
SL1344_3645	4,50	9,35	0,00	0,00
SL1344_3646	-0,43	6,08	0,50	0,66
SL1344_3647	0,58	6,65	0,18	0,34
SL1344_3648	-1,09	6,28	0,08	0,18
SL1344_3649	0,60	6,16	0,25	0,42
SL1344_3650	3,13	7,41	0,00	0,00
SL1344_3651	1,70	7,07	0,00	0,00
SL1344_3652	2,45	6,85	0,00	0,00
SL1344_3654	-8,57	5,09	0,00	0,00
SL1344_3656	0,58	5,54	0,50	0,67
SL1344_3657	3,21	6,39	0,00	0,00
SL1344_3658	3,79	4,96	0,00	0,02
SL1344_3659	1,21	5,57	0,40	0,57
SL1344_3660	-6,17	4,90	0,05	0,12
SL1344_3661	-0,61	5,60	0,36	0,54
SL1344_3662	-6,21	3,57	0,04	0,11
SL1344_3663	-0,40	4,31	0,74	0,84
SL1344_3665	0,81	7,67	0,01	0,04
SL1344_3666	-0,02	8,15	0,96	0,98
SL1344_3667	0,07	8,11	0,81	0,89
SL1344_3669	-0,95	7,00	0,01	0,05
SL1344_3670	-0,41	7,18	0,33	0,50
SL1344_3671	-0,98	6,69	0,02	0,06
SL1344_3672	-0,89	4,80	0,30	0,47
SL1344_3673	1,02	5,65	0,20	0,36
SL1344_3673A	0,59	4,10	0,49	0,66
SL1344_3674	-0,19	7,51	0,57	0,71
SL1344_3675	0,43	7,11	0,19	0,34
SL1344_3676	-0,44	7,84	0,16	0,31
SL1344_3677	-1,30	6,59	0,01	0,04
SL1344_3678	-0,90	6,20	0,07	0,17
SL1344_3679	-0,79	6,68	0,07	0,17
SL1344_3680	0,10	5,59	0,86	0,92
SL1344_3681	-1,15	6,45	0,01	0,03
SL1344_3682	0,48	6,08	0,26	0,43
SL1344_3683	-0,27	5,59	0,63	0,77
SL1344_3684	0,27	7,33	0,40	0,57
SL1344_3685	0,14	6,71	0,71	0,82
SL1344_3687	1,28	6,84	0,00	0,00
SL1344_3688	0,22	7,41	0,54	0,69
SL1344_3689	0,04	6,79	0,92	0,96
SL1344_3690	-1,28	7,16	0,00	0,01
SL1344_3691	-0,56	5,52	0,43	0,59
SL1344_3692	-0,37	5,71	0,70	0,82
SL1344_3695	-3,60	5,31	0,00	0,01
SL1344_3696	-1,25	7,24	0,00	0,01
SL1344_3697	-1,15	6,97	0,01	0,02
SL1344_3698	-0,67	5,45	0,35	0,52
SL1344_3699	-0,12	4,95	0,87	0,92
SL1344_3700	-1,40	7,30	0,02	0,06
SL1344_3701	-0,57	7,05	0,16	0,31
SL1344_3702	-0,12	4,76	0,88	0,93
SL1344_3704	-0,71	4,44	0,49	0,66
SL1344_3705	-0,27	4,90	0,75	0,85
SL1344_3706	-0,43	8,16	0,12	0,25
SL1344_3708	-0,96	9,07	0,00	0,00
SL1344_3709	-1,25	6,48	0,02	0,06
SL1344_3710	-0,26	6,54	0,56	0,71
SL1344_3711	-1,42	6,78	0,01	0,03
SL1344_3712	-0,40	7,44	0,23	0,40
SL1344_3713	-0,72	6,85	0,12	0,24
SL1344_3714	0,17	7,02	0,64	0,77
SL1344_3715	1,12	4,25	0,45	0,62
SL1344_3716	-1,63	4,17	0,29	0,46
SL1344_tRNA0062	-1,59	10,01	0,05	0,12
SL1344_3717	-4,29	4,50	0,26	0,42
SL1344_3718	0,43	6,41	0,32	0,49
SL1344_3720	-1,70	5,53	0,03	0,09
SL1344_3723	-2,52	5,51	0,05	0,13
SL1344_3724	-1,42	4,39	0,33	0,50
SL1344_3725	-1,62	5,14	0,23	0,39
SL1344_3726	0,90	4,71	0,37	0,54
SL1344_3727	1,84	7,91	0,00	0,00
SL1344_3728	6,53	10,32	0,00	0,00
SL1344_3729	6,72	8,18	0,00	0,00
SL1344_3730	1,12	5,39	0,16	0,31
SL1344_3731	0,21	4,48	0,84	0,91
SL1344_3732	2,43	3,38	0,26	0,43
SL1344_3733	-0,83	5,18	0,61	0,75
SL1344_3734	-0,12	4,65	0,94	0,97
SL1344_3735	3,46	4,37	0,07	0,16
SL1344_3736	2,10	4,49	0,20	0,36
SL1344_3737	6,45	3,91	0,00	0,01
SL1344_3738	-0,10	7,38	0,80	0,88
SL1344_3740	2,90	5,20	0,00	0,00
SL1344_3741	-1,71	5,60	0,01	0,03
SL1344_3743	0,10	5,92	0,95	0,98
SL1344_3744	-2,72	5,76	0,54	0,70
SL1344_3746	2,79	3,94	0,07	0,17
SL1344_3747	-1,67	5,48	0,20	0,36
SL1344_3748	0,42	5,44	0,61	0,75
SL1344_3750	2,89	4,96	0,00	0,00
SL1344_3751	2,20	5,22	0,04	0,10
SL1344_3752	-0,66	4,48	0,49	0,66
SL1344_3753	4,06	5,20	0,00	0,00
SL1344_3754	0,02	4,77	0,99	1,00
SL1344_3755	-6,02	5,23	0,05	0,14
SL1344_3756	-2,43	5,64	0,04	0,11
SL1344_3757	1,70	4,63	0,08	0,18
SL1344_3758	-1,70	4,68	0,23	0,39
SL1344_3759	-1,45	4,19	0,32	0,49
SL1344_3760	-6,33	4,66	0,03	0,09
SL1344_3762	-2,70	7,08	0,00	0,00
SL1344_3765	-6,75	6,17	0,02	0,05
SL1344_3766	1,07	6,22	0,21	0,37
SL1344_3767	1,25	5,44	0,02	0,07
SL1344_3768	0,63	3,82	0,65	0,78
SL1344_3769	1,44	4,38	0,26	0,43
SL1344_3770	0,87	5,83	0,13	0,26
SL1344_3771	2,95	6,64	0,00	0,00
SL1344_3772	3,00	6,16	0,00	0,00
SL1344_3773	1,74	6,44	0,00	0,00
SL1344_3774	-0,16	5,28	0,85	0,91
SL1344_3775	1,81	6,22	0,00	0,02
SL1344_3776	0,98	7,60	0,01	0,04
SL1344_3777	-0,30	5,88	0,64	0,78
SL1344_3778	-0,54	5,40	0,42	0,59
SL1344_3786	0,32	4,59	0,86	0,92
SL1344_3787	-3,31	3,45	0,48	0,64
SL1344_3788	-4,46	4,73	0,22	0,38
SL1344_3789	-0,05	3,89	1,00	1,00
SL1344_3790	0,43	5,28	0,65	0,78
SL1344_3791	-0,96	4,89	0,39	0,56
SL1344_3792	-1,55	5,79	0,13	0,26
SL1344_3793	2,56	4,10	0,24	0,40
SL1344_3794	1,34	5,13	0,19	0,34
SL1344_3795	2,74	3,65	0,07	0,16
SL1344_3796	2,18	4,89	0,02	0,07
SL1344_3797	0,20	5,62	0,82	0,90
SL1344_3798	0,36	6,82	0,33	0,50
SL1344_3799	-0,24	3,53	0,89	0,94
SL1344_3800	-4,78	4,17	0,21	0,37
SL1344_3801	-5,15	4,41	0,12	0,24
SL1344_3802	-0,90	9,68	0,00	0,00
SL1344_3803	-2,20	6,92	0,00	0,00
SL1344_3804	-0,72	8,20	0,02	0,05
SL1344_3805	-1,43	8,39	0,00	0,00
SL1344_3806	-1,59	9,39	0,00	0,00
SL1344_3807	-2,69	7,77	0,00	0,00
SL1344_3809	-1,48	8,70	0,00	0,00
SL1344_3810	0,10	5,51	0,87	0,92
SL1344_3811	2,21	4,67	0,01	0,04
SL1344_3812	-0,64	5,99	0,16	0,31
SL1344_3813	-2,87	5,31	0,00	0,00
SL1344_3814	0,68	3,81	0,55	0,70
SL1344_3815	-1,53	4,51	0,30	0,47
SL1344_3816	-3,27	4,84	0,00	0,02
SL1344_3817	-3,98	5,60	0,00	0,00
SL1344_3818	-1,00	7,03	0,01	0,03
SL1344_3819	-1,07	5,96	0,10	0,21
SL1344_3820	4,01	7,59	0,00	0,00
SL1344_3821	4,40	7,76	0,00	0,00
SL1344_3822	5,01	6,70	0,00	0,00
SL1344_3823	4,09	7,25	0,00	0,00
SL1344_3824	5,70	8,53	0,00	0,00
SL1344_3825	0,88	4,73	0,49	0,66
SL1344_3827	1,19	4,99	0,13	0,27
SL1344_3828	-1,38	8,67	0,00	0,00
SL1344_3829	-2,20	8,16	0,00	0,00
SL1344_3830	-0,61	4,73	0,48	0,65
SL1344_3831	0,67	8,61	0,01	0,04
SL1344_3832	0,37	10,08	0,14	0,28
SL1344_3833	0,96	9,67	0,00	0,00
SL1344_3834	0,36	10,41	0,11	0,23
SL1344_3835	0,97	9,23	0,00	0,00
SL1344_3836	0,79	9,77	0,00	0,01
SL1344_3838	0,42	9,69	0,07	0,17
SL1344_3839	0,51	8,33	0,05	0,12
SL1344_3840	0,18	6,21	0,73	0,84
SL1344_3841	-0,27	8,39	0,31	0,49
SL1344_3842	-0,59	7,97	0,06	0,15
SL1344_3843	-0,13	6,00	0,86	0,92
SL1344_3844	1,58	8,59	0,00	0,00
SL1344_3845	-0,78	6,26	0,17	0,32
SL1344_3846	-0,82	7,17	0,04	0,11
SL1344_3847	-0,05	7,19	0,90	0,94
SL1344_3848	0,69	5,75	0,21	0,37
SL1344_3849	3,05	6,03	0,00	0,00
SL1344_3850	1,22	6,39	0,01	0,03
SL1344_3851	0,41	7,38	0,21	0,37
SL1344_3852	1,28	6,12	0,01	0,05
SL1344_3853	-0,61	5,72	0,56	0,71
SL1344_3854	-2,54	4,92	0,03	0,10
SL1344_3857	-0,57	5,02	0,47	0,63
SL1344_rRNA0011	0,03	6,65	0,98	1,00
SL1344_tRNA0063	-2,73	8,00	0,06	0,15
SL1344_rRNA0012	2,29	10,15	0,06	0,16
SL1344_rRNA0013	-5,06	3,19	0,17	0,31
SL1344_tRNA0064	-1,52	7,70	0,08	0,19
SL1344_tRNA0065	0,00	12,29	1,00	1,00
SL1344_3858	-1,17	6,53	0,03	0,09
SL1344_3859	-0,40	6,81	0,33	0,50
SL1344_3860	0,94	4,19	0,29	0,46
SL1344_3861	-4,57	9,52	0,00	0,00
SL1344_3863	-3,80	7,59	0,00	0,00
SL1344_3864	-3,10	8,33	0,00	0,00
SL1344_3865	-2,51	8,04	0,00	0,00
SL1344_3866	0,68	7,44	0,39	0,56
SL1344_3867	-0,09	7,52	0,91	0,95
SL1344_3868	-5,98	4,45	0,08	0,18
SL1344_3869	-2,92	11,34	0,00	0,00
SL1344_3870A	-1,57	4,70	0,08	0,18
SL1344_3871	-5,82	3,64	0,07	0,17
SL1344_3872	-1,62	6,68	0,01	0,02
SL1344_3873	-1,05	8,32	0,00	0,00
SL1344_3874	-1,36	8,22	0,00	0,00
SL1344_3875	-0,54	9,09	0,03	0,08
SL1344_3876	-0,90	10,30	0,00	0,00
SL1344_3877	-1,09	7,72	0,00	0,00
SL1344_3878	-0,06	7,94	0,84	0,91
SL1344_3879	0,00	7,93	1,00	1,00
SL1344_3880	-0,11	7,78	0,75	0,85
SL1344_3881	-0,82	7,37	0,04	0,11
SL1344_3883	1,06	5,58	0,04	0,10
SL1344_3884	1,00	6,82	0,02	0,06
SL1344_3885	-0,37	6,25	0,44	0,61
SL1344_3886	-0,61	5,82	0,27	0,44
SL1344_3887	-0,34	6,53	0,38	0,55
SL1344_3888	-0,64	5,51	0,30	0,47
SL1344_3889	-0,37	6,55	0,41	0,58
SL1344_tRNA0066	-1,42	11,49	0,05	0,13
SL1344_tRNA0067	-0,83	13,47	0,34	0,51
SL1344_tRNA0068	-2,05	9,32	0,02	0,07
SL1344_tRNA0069	-1,81	9,71	0,05	0,13
SL1344_3890	-1,01	6,87	0,02	0,06
SL1344_3891	-1,67	6,83	0,00	0,00
SL1344_3892	-1,28	6,86	0,00	0,01
SL1344_3893	-0,94	8,44	0,00	0,00
SL1344_3894	-1,02	9,66	0,00	0,00
SL1344_3896	-3,99	4,16	0,35	0,52
SL1344_3897	-1,95	3,78	0,67	0,79
SL1344_3898	-1,32	5,60	0,05	0,13
SL1344_3901	-1,24	7,66	0,00	0,01
SL1344_3902	-1,63	7,17	0,00	0,00
SL1344_3903	-1,37	6,24	0,02	0,06
SL1344_3904	-2,06	5,35	0,01	0,05
SL1344_3905	-1,51	7,88	0,00	0,00
SL1344_3906	-0,77	7,22	0,08	0,18
SL1344_3908	0,17	3,51	0,87	0,93
SL1344_3909	-0,73	5,82	0,25	0,41
SL1344_3910	-1,36	4,98	0,33	0,50
SL1344_3911	-0,69	7,25	0,06	0,14
SL1344_3912	-1,07	7,73	0,00	0,01
SL1344_3913	-0,41	5,42	0,56	0,71
SL1344_3914	-0,41	3,45	0,80	0,88
SL1344_3915	-0,61	6,84	0,19	0,34
SL1344_3916	-1,03	6,82	0,02	0,06
SL1344_3917	-0,11	5,32	0,89	0,94
SL1344_3918	1,77	7,40	0,00	0,01
SL1344_3919	-0,42	6,25	0,62	0,76
SL1344_3920	0,49	5,07	0,56	0,71
SL1344_3921	1,31	6,51	0,02	0,05
SL1344_3922	0,45	6,15	0,35	0,52
SL1344_3923	-1,39	7,35	0,00	0,01
SL1344_3924	-0,34	7,68	0,32	0,49
SL1344_3925	0,28	7,57	0,39	0,56
SL1344_3926	0,51	8,60	0,05	0,12
SL1344_3928	0,17	8,33	0,54	0,70
SL1344_3929	0,20	8,38	0,54	0,70
SL1344_3930	-0,56	5,91	0,42	0,58
SL1344_3931	-0,80	5,62	0,26	0,42
SL1344_3932	-1,02	8,53	0,00	0,00
SL1344_3933	0,27	8,14	0,32	0,50
SL1344_3934	-0,88	6,66	0,22	0,38
SL1344_3935	1,78	7,19	0,00	0,00
SL1344_3936	2,79	8,54	0,00	0,00
SL1344_3937	-0,67	7,69	0,03	0,09
SL1344_3938	-0,88	6,23	0,09	0,19
SL1344_3939	-0,61	7,26	0,11	0,23
SL1344_3940	-0,62	5,85	0,29	0,46
SL1344_rRNA0014	0,26	6,89	0,86	0,92
SL1344_tRNA0070	-3,20	5,97	0,01	0,03
SL1344_tRNA0071	-5,98	5,52	0,04	0,11
SL1344_rRNA0015	-0,15	8,25	0,84	0,91
SL1344_rRNA0016	-6,16	3,75	0,05	0,13
SL1344_3941	0,25	4,38	0,79	0,87
SL1344_3942	-0,93	4,88	0,26	0,43
SL1344_3944	-1,85	8,34	0,00	0,00
SL1344_3945	-1,54	7,35	0,00	0,00
SL1344_3946	-1,00	6,00	0,05	0,13
SL1344_3947	-0,32	7,83	0,35	0,52
SL1344_3948	-0,05	7,30	0,90	0,94
SL1344_3950	0,64	6,69	0,10	0,22
SL1344_3951	-0,31	6,79	0,51	0,67
SL1344_3952	-1,28	6,67	0,05	0,13
SL1344_3953	-0,27	6,51	0,66	0,79
SL1344_3954	-0,23	10,56	0,34	0,51
SL1344_3955	-1,23	10,14	0,00	0,00
SL1344_3956	1,91	4,83	0,02	0,07
SL1344_3958	0,31	3,59	0,87	0,92
SL1344_3959	1,27	3,62	0,52	0,68
SL1344_3960	-4,18	3,41	0,34	0,51
SL1344_3961	-0,77	4,49	0,63	0,76
SL1344_3963	-1,53	4,07	0,27	0,44
SL1344_3964	-1,72	4,35	0,22	0,38
SL1344_3965	1,73	4,54	0,07	0,17
SL1344_3967	1,17	3,77	0,55	0,70
SL1344_3970	-0,41	3,69	0,80	0,88
SL1344_3971	0,12	6,16	0,84	0,91
SL1344_3972	1,97	7,68	0,00	0,00
SL1344_3973	0,92	7,55	0,00	0,01
SL1344_3974	0,41	7,14	0,25	0,42
SL1344_3975	0,68	7,40	0,10	0,21
SL1344_3976	2,16	8,62	0,00	0,01
SL1344_3977	2,15	8,24	0,00	0,01
SL1344_3978	-1,68	5,53	0,28	0,45
SL1344_3979	-0,96	6,99	0,35	0,52
SL1344_3981	-0,82	7,52	0,02	0,06
SL1344_3982	-0,37	7,59	0,22	0,38
SL1344_3983	-1,19	8,31	0,00	0,00
SL1344_3984	-1,11	9,73	0,00	0,00
SL1344_3986	-1,37	6,35	0,02	0,06
SL1344_3987	-2,48	5,88	0,00	0,02
SL1344_3988	-0,78	4,62	0,66	0,79
SL1344_3989	-0,71	5,20	0,38	0,55
SL1344_3990	-2,09	6,70	0,00	0,00
SL1344_3991	-0,53	6,62	0,27	0,44
SL1344_3992	-4,73	3,58	0,21	0,38
SL1344_3993	-0,49	3,84	0,75	0,85
SL1344_3994	-5,13	3,49	0,16	0,31
SL1344_3995	1,76	3,57	0,24	0,41
SL1344_3996	1,75	3,62	0,40	0,57
SL1344_3997	1,45	4,48	0,21	0,37
SL1344_3998	-0,23	3,89	0,89	0,94
