locus tag	logFC	logCPM	PValue	FDR
SL1344_2745	1,14	4,10	0,06	0,10
SL1344_2746	-0,93	4,84	0,03	0,05
SL1344_2747	-0,57	5,21	0,16	0,21
SL1344_2747A	1,09	3,90	0,13	0,18
SL1344_2751	-1,39	5,42	0,00	0,00
SL1344_2752	-1,54	7,36	0,00	0,00
SL1344_2755	-0,78	3,36	0,24	0,31
SL1344_2756	-1,68	5,90	0,00	0,00
SL1344_2757	1,77	4,47	0,01	0,01
SL1344_2758	1,40	6,61	0,00	0,00
SL1344_2759	1,42	6,72	0,00	0,00
SL1344_2760	1,11	4,52	0,03	0,05
SL1344_2761	0,39	4,30	0,49	0,56
SL1344_2762	4,15	8,82	0,00	0,00
SL1344_2763	5,62	12,30	0,00	0,00
SL1344_2764	3,04	10,68	0,00	0,00
SL1344_2765	1,55	9,47	0,00	0,00
SL1344_2767	1,15	6,09	0,00	0,00
SL1344_2768	1,44	5,65	0,00	0,00
SL1344_2769	-0,55	5,84	0,14	0,19
SL1344_2770	0,09	4,62	0,84	0,87
SL1344_2771	0,94	3,68	0,18	0,24
SL1344_2772	-0,21	5,41	0,69	0,74
SL1344_2773	1,89	7,86	0,00	0,00
SL1344_2774	0,20	7,93	0,44	0,51
SL1344_2775	-0,51	8,05	0,05	0,08
SL1344_2776	-0,63	7,76	0,02	0,04
SL1344_2777	0,08	7,33	0,83	0,86
SL1344_2778	1,36	5,46	0,00	0,01
SL1344_2779	0,22	6,61	0,40	0,47
SL1344_2782	4,94	7,23	0,00	0,00
SL1344_2783	-0,21	7,84	0,40	0,48
SL1344_2784	1,59	5,49	0,00	0,00
SL1344_2785	0,73	5,50	0,04	0,07
SL1344_2786	-0,66	5,89	0,05	0,07
SL1344_2787	2,42	5,18	0,00	0,00
SL1344_2791	4,01	5,76	0,00	0,00
SL1344_2792	3,47	6,85	0,00	0,00
SL1344_2793	1,56	6,53	0,00	0,00
SL1344_2794	-2,70	8,79	0,00	0,00
SL1344_2795	-2,25	7,55	0,00	0,00
SL1344_2796	-3,64	7,30	0,00	0,00
SL1344_2797	-1,21	5,03	0,00	0,01
SL1344_2798	0,59	6,54	0,03	0,04
SL1344_2799	1,06	6,67	0,00	0,00
SL1344_2800	0,22	6,51	0,55	0,62
SL1344_2801	1,19	4,64	0,02	0,03
SL1344_2802	-0,12	6,73	0,69	0,74
SL1344_2803	0,35	8,12	0,12	0,16
SL1344_2804	-0,20	6,87	0,42	0,50
SL1344_2805	-0,60	7,87	0,01	0,02
SL1344_tRNA0046	-1,57	6,93	0,00	0,00
SL1344_tRNA0047	-1,55	6,16	0,00	0,00
SL1344_tRNA0048	-1,60	6,84	0,00	0,00
SL1344_tRNA0049	0,01	7,32	0,96	0,97
SL1344_tRNA0050	-0,07	11,92	0,92	0,94
SL1344_2807	-0,60	9,21	0,01	0,02
SL1344_2808	5,07	6,88	0,00	0,00
SL1344_2809	3,56	10,93	0,00	0,00
SL1344_2810	-0,90	6,15	0,00	0,01
SL1344_2811	-0,05	5,94	0,87	0,90
SL1344_2813	1,29	3,63	0,06	0,09
SL1344_2815	-1,08	4,69	0,01	0,03
SL1344_2816	-0,27	3,83	0,66	0,71
SL1344_2817	1,30	5,52	0,00	0,00
SL1344_2818	1,30	5,38	0,00	0,00
SL1344_2819	3,35	6,21	0,00	0,00
SL1344_2820	3,14	3,55	0,00	0,00
SL1344_2821	0,66	3,56	0,34	0,41
SL1344_2822	1,93	5,45	0,00	0,00
SL1344_2823	6,13	3,57	0,00	0,00
SL1344_2824	1,71	4,41	0,00	0,01
SL1344_2825	1,16	3,97	0,11	0,16
SL1344_2826	0,19	3,66	0,80	0,84
SL1344_2827	1,68	3,68	0,04	0,06
SL1344_2828	0,96	3,47	0,18	0,24
SL1344_2829	2,11	4,61	0,00	0,00
SL1344_2831	4,06	4,36	0,00	0,00
SL1344_2833	4,41	3,76	0,00	0,00
SL1344_2834	2,14	6,85	0,01	0,02
SL1344_2835	2,15	6,96	0,00	0,00
SL1344_2837	1,58	6,63	0,00	0,00
SL1344_2838	2,20	6,75	0,00	0,00
SL1344_2839	-0,13	6,07	0,67	0,72
SL1344_2840	4,51	4,01	0,00	0,00
SL1344_2841	1,38	9,18	0,00	0,00
SL1344_2842	1,60	8,83	0,00	0,00
SL1344_2843	1,97	8,05	0,00	0,00
SL1344_2844	1,48	7,44	0,00	0,00
SL1344_2845	-1,10	8,55	0,00	0,00
SL1344_2846	-3,95	8,38	0,00	0,00
SL1344_2847	-4,03	8,30	0,00	0,00
SL1344_2848	-3,29	8,35	0,00	0,00
SL1344_2849	-3,13	9,06	0,00	0,00
SL1344_2850	-5,46	8,59	0,00	0,00
SL1344_2851	-4,77	9,46	0,00	0,00
SL1344_2852	-5,54	8,94	0,00	0,00
SL1344_2854	-6,31	9,47	0,00	0,00
SL1344_2855	-2,55	9,38	0,00	0,00
SL1344_2856	-3,43	7,35	0,00	0,00
SL1344_2857	-1,87	6,02	0,00	0,00
SL1344_2858	0,44	9,03	0,11	0,16
SL1344_2859	1,02	7,57	0,00	0,00
SL1344_2861	-1,91	7,64	0,00	0,00
SL1344_2862	-2,09	7,08	0,00	0,00
SL1344_2863	-3,46	9,44	0,00	0,00
SL1344_2864	-2,65	8,66	0,00	0,00
SL1344_2865	-2,78	7,86	0,00	0,00
SL1344_2866	-2,40	6,22	0,00	0,00
SL1344_2867	-3,10	5,74	0,00	0,00
SL1344_2869	-2,93	6,30	0,00	0,00
SL1344_2870	-3,57	7,10	0,00	0,00
SL1344_2871	-3,45	7,19	0,00	0,00
SL1344_2872	-3,81	6,43	0,00	0,00
SL1344_2873	-3,32	7,53	0,00	0,00
SL1344_2874	-3,71	6,71	0,00	0,00
SL1344_2875	-4,01	8,25	0,00	0,00
SL1344_2876	-4,88	7,22	0,00	0,00
SL1344_2877	-5,10	8,10	0,00	0,00
SL1344_2878	-5,10	7,66	0,00	0,00
SL1344_2879	-4,47	7,42	0,00	0,00
SL1344_2880	-1,36	6,97	0,00	0,00
SL1344_2881	-1,45	5,52	0,00	0,00
SL1344_2882	2,89	5,17	0,00	0,00
SL1344_2885	5,56	8,26	0,00	0,00
SL1344_2886	3,83	6,74	0,00	0,00
SL1344_2888	0,59	6,95	0,02	0,04
SL1344_2890	1,39	4,09	0,01	0,03
SL1344_2892	0,76	4,96	0,07	0,11
SL1344_2897	1,41	3,33	0,09	0,13
SL1344_2898	0,43	5,39	0,25	0,32
SL1344_2899	-0,93	4,63	0,03	0,06
SL1344_2900	3,42	3,65	0,01	0,03
SL1344_2901	1,62	4,14	0,02	0,03
SL1344_2903	1,12	11,83	0,00	0,00
SL1344_2904	0,86	11,10	0,00	0,00
SL1344_2905	-0,92	7,10	0,00	0,00
SL1344_2906	-0,75	7,25	0,00	0,01
SL1344_2907	-0,53	7,29	0,03	0,06
SL1344_2908	-0,89	5,71	0,01	0,01
SL1344_2909	-0,84	6,22	0,00	0,01
SL1344_2910	0,21	6,98	0,41	0,48
SL1344_2911	1,28	5,33	0,01	0,01
SL1344_2912	2,59	6,17	0,00	0,00
SL1344_2913	2,55	7,26	0,00	0,00
SL1344_2914	3,78	6,62	0,00	0,00
SL1344_2915	-0,44	5,98	0,14	0,19
SL1344_2917	-0,40	4,92	0,36	0,44
SL1344_2918	0,90	3,93	0,16	0,22
SL1344_2919	0,29	3,90	0,62	0,67
SL1344_2920	0,82	4,60	0,10	0,14
SL1344_2921	1,21	4,16	0,04	0,07
SL1344_2922	1,92	4,46	0,00	0,01
SL1344_2923	1,78	4,79	0,00	0,00
SL1344_2924	-2,86	5,56	0,00	0,00
SL1344_2925	1,61	5,16	0,00	0,01
SL1344_2926	1,96	7,46	0,00	0,00
SL1344_2927	3,04	6,09	0,00	0,00
SL1344_2928	-0,20	4,67	0,62	0,68
SL1344_2929	1,38	5,50	0,00	0,00
SL1344_2930	0,31	7,22	0,21	0,27
SL1344_2931	-0,96	11,05	0,00	0,00
SL1344_2932	-0,19	10,38	0,35	0,42
SL1344_2933	1,79	7,07	0,00	0,00
SL1344_2937	1,45	9,86	0,00	0,00
SL1344_2938	1,40	8,68	0,00	0,00
SL1344_2939	0,03	6,92	0,90	0,92
SL1344_2940	0,62	5,30	0,14	0,19
SL1344_2941	0,23	5,24	0,53	0,59
SL1344_2942	0,18	5,34	0,62	0,68
SL1344_2943	1,85	3,91	0,01	0,03
SL1344_2944	-1,19	6,36	0,00	0,00
SL1344_2945	-0,60	5,60	0,06	0,10
SL1344_2946	-0,98	4,28	0,04	0,07
SL1344_2947	-0,15	6,72	0,54	0,60
SL1344_2948	-1,15	6,01	0,00	0,00
SL1344_2949	-0,70	8,54	0,00	0,01
SL1344_2950	-0,38	6,39	0,21	0,27
SL1344_2951	-0,69	6,48	0,03	0,04
SL1344_2952	-0,27	4,99	0,45	0,53
SL1344_2953	0,43	3,88	0,45	0,52
SL1344_2955	0,75	3,31	0,40	0,47
SL1344_2956	0,59	4,58	0,25	0,32
SL1344_2957	1,54	4,13	0,02	0,03
SL1344_2958	-1,00	2,88	0,34	0,41
SL1344_2959	1,13	4,84	0,01	0,02
SL1344_2960	0,95	7,52	0,00	0,00
SL1344_2961	0,48	6,69	0,07	0,11
SL1344_2962	0,57	6,92	0,03	0,05
SL1344_2964	0,51	6,39	0,07	0,10
SL1344_2965	1,35	4,57	0,01	0,01
SL1344_2966	0,00	3,82	1,00	1,00
SL1344_2967	0,34	6,65	0,21	0,27
SL1344_2968	-0,79	7,11	0,00	0,01
SL1344_tRNA0051	-0,76	8,72	0,14	0,19
SL1344_tRNA0052	0,73	10,02	0,27	0,34
SL1344_2969	0,90	7,69	0,00	0,00
SL1344_2970	-1,71	7,52	0,00	0,00
SL1344_2971	-0,43	5,94	0,19	0,25
SL1344_2972	-0,50	7,65	0,03	0,05
SL1344_2973	-0,34	7,33	0,16	0,21
SL1344_2974	0,29	7,24	0,26	0,33
SL1344_2975	-0,46	3,50	0,46	0,53
SL1344_2977	1,42	3,25	0,10	0,15
SL1344_2979	-2,17	6,22	0,00	0,00
SL1344_2980	-1,06	6,72	0,00	0,00
SL1344_2981	-0,83	8,39	0,00	0,00
SL1344_2982	-1,41	7,30	0,00	0,00
SL1344_2983	0,02	6,04	0,93	0,95
SL1344_2984	-0,88	7,17	0,00	0,00
SL1344_2986	-0,18	6,18	0,53	0,59
SL1344_2987	-0,41	6,00	0,15	0,20
SL1344_2988	-0,31	6,73	0,26	0,33
SL1344_2989	1,08	6,42	0,00	0,00
SL1344_2990	1,16	5,96	0,00	0,00
SL1344_2991	-3,88	7,92	0,00	0,00
SL1344_2992	0,27	4,36	0,61	0,67
SL1344_2993	-0,74	5,64	0,02	0,04
SL1344_2994	1,95	4,76	0,00	0,00
SL1344_2995	2,10	4,36	0,00	0,00
SL1344_2996	1,00	3,61	0,16	0,21
SL1344_2997	0,71	7,36	0,02	0,04
SL1344_2998	0,63	5,19	0,10	0,15
SL1344_2999	-0,62	4,29	0,20	0,26
SL1344_3000	-0,46	5,37	0,16	0,22
SL1344_3002	3,23	5,28	0,00	0,00
SL1344_3003	1,54	4,59	0,00	0,01
SL1344_3004	2,55	3,72	0,00	0,00
SL1344_3005	1,24	4,56	0,01	0,02
SL1344_3006	1,55	3,41	0,05	0,07
SL1344_3007	2,19	3,64	0,01	0,01
SL1344_3009	0,61	6,13	0,11	0,16
SL1344_3010	4,01	4,15	0,00	0,00
SL1344_3011	2,28	7,68	0,00	0,00
SL1344_3013	3,54	8,61	0,00	0,00
SL1344_tRNA0053	2,34	11,95	0,02	0,04
SL1344_3014	0,08	6,56	0,79	0,83
SL1344_3015	-0,67	6,37	0,04	0,07
SL1344_3016	0,17	9,17	0,43	0,50
SL1344_3017	0,22	8,74	0,29	0,35
SL1344_3018	0,34	7,90	0,15	0,21
SL1344_3019	0,38	6,85	0,17	0,22
SL1344_3020	0,15	6,77	0,59	0,65
SL1344_3021	-0,18	6,09	0,51	0,57
SL1344_3022	-0,32	6,86	0,21	0,28
SL1344_3024	-0,23	6,70	0,40	0,47
SL1344_3025	-1,20	7,90	0,00	0,00
SL1344_3026	-0,41	4,56	0,34	0,41
SL1344_3027	-0,96	6,83	0,00	0,00
SL1344_3028	3,45	3,66	0,00	0,00
SL1344_3029	-1,84	8,49	0,00	0,00
SL1344_3030	-3,37	7,74	0,00	0,00
SL1344_3031	-2,31	7,40	0,00	0,00
SL1344_3032	-0,28	7,07	0,31	0,38
SL1344_3033	0,22	7,59	0,34	0,41
SL1344_3034	0,36	7,65	0,13	0,19
SL1344_3035	-0,02	6,78	0,95	0,96
SL1344_3036	-0,03	9,97	0,94	0,96
SL1344_3037	1,61	5,21	0,00	0,00
SL1344_3038	-0,93	8,15	0,00	0,00
SL1344_3039	0,61	7,40	0,02	0,03
SL1344_3040	0,14	5,29	0,73	0,78
SL1344_3041	0,28	7,20	0,26	0,33
SL1344_3042	1,32	3,69	0,06	0,09
SL1344_3043	-0,61	6,25	0,04	0,06
SL1344_3044	-2,09	9,94	0,00	0,00
SL1344_3045	-0,51	9,73	0,01	0,03
SL1344_3046	-0,85	8,45	0,00	0,00
SL1344_3047	1,49	3,33	0,12	0,16
SL1344_3049	-0,18	3,30	0,81	0,84
SL1344_3050	0,67	4,38	0,26	0,33
SL1344_3051	0,57	3,53	0,39	0,47
SL1344_3052	-1,66	8,34	0,00	0,00
SL1344_3053	0,39	7,05	0,14	0,20
SL1344_3054	-0,97	7,07	0,00	0,00
SL1344_3055	1,11	4,93	0,01	0,02
SL1344_3056	2,65	3,62	0,00	0,01
SL1344_3057	1,03	4,38	0,03	0,06
SL1344_3058	1,80	4,30	0,00	0,01
SL1344_3059	4,06	4,72	0,00	0,00
SL1344_3060	-0,98	7,08	0,00	0,00
SL1344_3061	2,91	4,00	0,00	0,00
SL1344_3062	-0,50	8,48	0,04	0,06
SL1344_3065	1,07	8,65	0,00	0,00
SL1344_3066	0,85	6,92	0,00	0,01
SL1344_3067	1,37	4,76	0,00	0,01
SL1344_3068	0,78	4,77	0,05	0,08
SL1344_3069	-0,45	6,41	0,11	0,16
SL1344_3070	-0,27	6,34	0,34	0,42
SL1344_3071	-1,41	6,38	0,00	0,00
SL1344_3072	-1,08	5,81	0,00	0,00
SL1344_3073	2,21	4,01	0,00	0,00
SL1344_3074	1,21	3,69	0,08	0,11
SL1344_3075	-0,74	6,50	0,01	0,02
SL1344_3076	0,11	6,60	0,69	0,74
SL1344_3078	0,15	6,20	0,60	0,66
SL1344_3079	-0,96	6,47	0,00	0,00
SL1344_3080	2,31	4,68	0,00	0,00
SL1344_3081	1,54	5,74	0,00	0,00
SL1344_3082	2,79	8,33	0,00	0,00
SL1344_3083	0,76	7,59	0,00	0,00
SL1344_3084	0,34	7,49	0,13	0,18
SL1344_3085	-0,56	6,54	0,03	0,05
SL1344_3087	0,05	5,44	0,88	0,91
SL1344_3088	0,93	4,91	0,03	0,05
SL1344_3089	1,40	5,81	0,00	0,00
SL1344_3090	-0,01	3,80	0,99	0,99
SL1344_tRNA0054	-0,85	6,69	0,00	0,01
SL1344_3091	0,13	3,25	0,87	0,90
SL1344_3092	0,51	5,04	0,21	0,28
SL1344_3093	0,43	3,68	0,50	0,56
SL1344_3094	0,64	4,01	0,27	0,34
SL1344_3095	0,49	4,81	0,21	0,27
SL1344_3096	0,82	5,66	0,02	0,04
SL1344_3097	1,52	3,79	0,02	0,04
SL1344_3098	1,10	3,66	0,15	0,21
SL1344_3099	1,16	4,64	0,03	0,05
SL1344_3100	1,51	5,64	0,00	0,00
SL1344_3101	0,78	4,72	0,08	0,12
SL1344_3102	1,41	5,78	0,00	0,00
SL1344_3103	1,20	4,77	0,01	0,02
SL1344_3104	3,07	4,01	0,00	0,00
SL1344_3105	2,16	4,70	0,00	0,00
SL1344_3106	3,85	9,20	0,00	0,00
SL1344_3107	6,21	9,06	0,00	0,00
SL1344_3108	2,33	5,11	0,00	0,00
SL1344_3109	3,53	7,16	0,00	0,00
SL1344_3110	1,89	5,83	0,00	0,00
SL1344_3111	0,52	6,57	0,07	0,11
SL1344_3112	-5,50	8,55	0,00	0,00
SL1344_3113	-0,53	6,45	0,06	0,09
SL1344_3114	0,18	5,81	0,55	0,61
SL1344_3115	2,53	5,03	0,00	0,00
SL1344_3116	3,59	5,26	0,00	0,00
SL1344_3118	1,07	4,47	0,04	0,07
SL1344_3119	1,14	5,03	0,02	0,03
SL1344_3120	0,68	5,26	0,08	0,12
SL1344_3121	0,37	6,84	0,16	0,22
SL1344_3122	0,98	5,27	0,01	0,02
SL1344_3123	2,38	5,70	0,00	0,00
SL1344_3124	1,47	5,99	0,00	0,00
SL1344_3126	0,45	6,16	0,12	0,16
SL1344_3127	0,73	6,27	0,01	0,03
SL1344_3128	-0,60	6,82	0,05	0,07
SL1344_3129	-1,95	5,07	0,00	0,00
SL1344_3130	-1,86	4,77	0,00	0,00
SL1344_3131	-1,93	5,94	0,00	0,00
SL1344_3132	1,08	8,41	0,00	0,00
SL1344_3133	-0,12	9,45	0,59	0,65
SL1344_3135	-0,22	5,61	0,48	0,55
SL1344_3136	0,86	6,87	0,00	0,01
SL1344_3137	2,00	5,83	0,00	0,00
SL1344_3138	-0,41	4,58	0,34	0,42
SL1344_3139	-0,60	5,82	0,07	0,11
SL1344_3140	0,74	4,01	0,22	0,28
SL1344_3141	-0,22	5,57	0,62	0,68
SL1344_3142	0,44	7,08	0,08	0,11
SL1344_3143	0,88	4,02	0,14	0,19
SL1344_3145	1,92	4,13	0,01	0,01
SL1344_3146	-0,55	6,82	0,04	0,07
SL1344_3147	-0,22	6,44	0,40	0,47
SL1344_3148	0,31	8,22	0,16	0,22
SL1344_3149	-0,78	6,02	0,01	0,02
SL1344_3150	-1,14	6,38	0,00	0,00
SL1344_3151	0,52	4,74	0,23	0,30
SL1344_3152	1,00	4,91	0,03	0,05
SL1344_3153	0,88	4,74	0,05	0,08
SL1344_3154	-1,07	5,18	0,00	0,01
SL1344_3155	-0,42	8,28	0,05	0,08
SL1344_3156	-0,31	7,31	0,23	0,29
SL1344_3157	-0,36	7,66	0,11	0,16
SL1344_3158	-1,01	5,89	0,00	0,00
SL1344_3159	-0,22	5,22	0,54	0,60
SL1344_3160	-1,09	8,18	0,00	0,00
SL1344_3161	-0,24	8,15	0,30	0,37
SL1344_3162	-0,05	8,22	0,80	0,84
SL1344_3163	-0,32	6,77	0,22	0,29
SL1344_3164	-0,46	5,85	0,14	0,19
SL1344_3165	2,59	4,37	0,00	0,00
SL1344_3166	2,95	3,71	0,00	0,00
SL1344_3167	0,90	5,25	0,04	0,06
SL1344_3168	0,31	8,59	0,13	0,19
SL1344_3171	-0,04	3,48	0,96	0,97
SL1344_3172	0,98	5,64	0,01	0,02
SL1344_3173	0,54	7,49	0,02	0,04
SL1344_3174	0,21	7,56	0,35	0,43
SL1344_3175	0,04	6,42	0,88	0,91
SL1344_3176	1,50	8,04	0,00	0,00
SL1344_3177	1,18	7,52	0,00	0,00
SL1344_3178	0,46	7,17	0,08	0,12
SL1344_3179	0,70	6,11	0,03	0,05
SL1344_3180	-0,37	6,96	0,14	0,19
SL1344_3182	0,49	6,26	0,07	0,10
SL1344_3184	1,70	9,93	0,00	0,00
SL1344_3185	1,44	10,13	0,00	0,00
SL1344_3186	1,85	6,90	0,00	0,00
SL1344_tRNA0055	0,40	4,43	0,47	0,54
SL1344_3187	0,03	7,40	0,89	0,92
SL1344_3188	1,54	7,21	0,00	0,00
SL1344_3189	-5,02	8,23	0,00	0,00
SL1344_3190	-0,01	5,15	0,98	0,99
SL1344_3191	4,25	8,71	0,00	0,00
SL1344_3192	2,06	6,87	0,00	0,00
SL1344_3193	0,23	7,08	0,37	0,44
SL1344_3194	0,68	4,54	0,15	0,20
SL1344_3195	-0,08	4,33	0,88	0,90
SL1344_3196	1,23	5,79	0,00	0,01
SL1344_3197	4,06	9,64	0,00	0,00
SL1344_3198	-1,41	7,86	0,00	0,00
SL1344_3199	0,19	8,15	0,42	0,49
SL1344_3200	-0,62	5,32	0,13	0,18
SL1344_3201	-1,34	8,47	0,00	0,00
SL1344_3202	-1,34	7,82	0,00	0,00
SL1344_3205	-0,32	6,07	0,31	0,38
SL1344_3206	-0,22	5,74	0,50	0,57
SL1344_3207	-0,47	6,41	0,09	0,13
SL1344_3208	0,52	3,96	0,39	0,46
SL1344_3210	1,11	5,59	0,01	0,01
SL1344_3211	0,30	4,29	0,53	0,60
SL1344_3212	2,23	5,19	0,00	0,00
SL1344_3213	1,67	5,23	0,00	0,00
SL1344_3214	3,48	4,06	0,00	0,00
SL1344_3215	1,58	4,85	0,00	0,00
SL1344_3216	3,17	4,87	0,00	0,00
SL1344_3217	1,74	3,34	0,06	0,09
SL1344_3220	1,10	4,35	0,04	0,06
SL1344_3221	0,34	4,43	0,47	0,54
SL1344_3222	1,41	3,36	0,09	0,13
SL1344_3223	2,23	3,70	0,01	0,02
SL1344_3224	0,43	5,08	0,33	0,40
SL1344_3225	-0,09	5,47	0,80	0,84
SL1344_3226	-0,07	3,28	0,93	0,95
SL1344_3228	1,85	3,83	0,01	0,02
SL1344_3229	3,61	3,38	0,00	0,00
SL1344_3230	2,55	3,40	0,01	0,02
SL1344_3233	0,94	3,61	0,16	0,22
SL1344_3235	0,79	5,35	0,03	0,05
SL1344_3236	-0,83	5,55	0,01	0,02
SL1344_3237	-1,17	6,66	0,00	0,00
SL1344_3238	-2,25	6,09	0,00	0,00
SL1344_3239	-0,29	7,43	0,29	0,36
SL1344_3240	1,01	7,32	0,04	0,07
SL1344_3241	0,81	4,87	0,05	0,08
SL1344_3242	-0,77	4,54	0,15	0,21
SL1344_3243	1,79	5,23	0,00	0,00
SL1344_3244	-0,80	3,88	0,16	0,21
SL1344_3245	0,33	6,08	0,28	0,34
SL1344_3248	3,81	3,58	0,00	0,00
SL1344_3249	-0,43	4,57	0,38	0,45
SL1344_3250	3,18	3,53	0,00	0,00
SL1344_3252	-0,31	6,62	0,26	0,33
SL1344_3253	-0,74	11,07	0,00	0,00
SL1344_3254	-1,03	11,84	0,00	0,00
SL1344_3255	-0,72	10,78	0,00	0,00
SL1344_3257	0,85	8,73	0,00	0,00
SL1344_3258	1,64	7,48	0,00	0,00
SL1344_3259	0,88	11,26	0,00	0,00
SL1344_3260	1,04	10,63	0,00	0,00
SL1344_3261	1,06	8,14	0,00	0,00
SL1344_tRNA0056	2,01	9,29	0,00	0,00
SL1344_3262	-3,27	7,74	0,00	0,00
SL1344_3263	1,18	5,27	0,00	0,01
SL1344_tRNA0057	1,79	11,84	0,03	0,04
SL1344_3264	-1,73	9,00	0,00	0,00
SL1344_3265	0,63	7,72	0,01	0,02
SL1344_3266	0,69	7,19	0,01	0,02
SL1344_3268	1,12	11,39	0,00	0,00
SL1344_3269	0,45	9,11	0,05	0,08
SL1344_3271	0,58	8,54	0,01	0,02
SL1344_3272	-0,81	7,26	0,00	0,00
SL1344_3273	3,12	9,73	0,00	0,00
SL1344_3274	2,87	8,86	0,00	0,00
SL1344_3276	-0,48	10,31	0,03	0,05
SL1344_3277	0,54	7,77	0,04	0,06
SL1344_3279	0,00	7,96	0,99	0,99
SL1344_3282	-0,36	7,70	0,11	0,16
SL1344_3283	-0,77	6,42	0,01	0,01
SL1344_3284	-0,13	6,14	0,64	0,69
SL1344_3285	-0,72	6,93	0,01	0,01
SL1344_3286	1,17	7,70	0,00	0,00
SL1344_3287	0,02	7,31	0,93	0,95
SL1344_3288	-0,59	7,38	0,01	0,03
SL1344_3289	0,24	7,37	0,35	0,43
SL1344_3290	-0,34	6,57	0,22	0,28
SL1344_3291	-0,65	7,23	0,01	0,01
SL1344_3292	-1,62	8,85	0,00	0,00
SL1344_3294	-1,46	6,55	0,00	0,00
SL1344_3295	-1,32	7,63	0,00	0,00
SL1344_3297	2,23	5,08	0,00	0,00
SL1344_3298	-0,30	5,44	0,35	0,43
SL1344_3299	-0,56	6,46	0,06	0,09
SL1344_3300	-0,36	7,36	0,16	0,21
SL1344_3301	1,60	4,01	0,02	0,03
SL1344_3302	-2,74	10,14	0,00	0,00
SL1344_3303	-2,25	8,07	0,00	0,00
SL1344_3305	0,31	5,76	0,32	0,39
SL1344_3306	0,65	5,91	0,04	0,06
SL1344_3307	0,87	5,21	0,12	0,17
SL1344_3308	1,89	5,43	0,00	0,00
SL1344_3309	2,16	6,22	0,00	0,00
SL1344_3310	1,44	7,52	0,00	0,00
SL1344_3311	2,61	7,65	0,00	0,00
SL1344_3312	0,16	6,74	0,54	0,61
SL1344_3313	-0,73	7,87	0,00	0,01
SL1344_3314	-1,03	9,24	0,00	0,00
SL1344_3315	0,96	5,89	0,00	0,01
SL1344_3316	0,55	10,86	0,01	0,02
SL1344_3317	0,34	11,02	0,13	0,18
SL1344_3318	-1,71	7,07	0,00	0,00
SL1344_3319	-2,02	7,24	0,00	0,00
SL1344_3320	-0,51	7,56	0,03	0,05
SL1344_3321	-0,67	6,41	0,02	0,04
SL1344_3322	2,78	3,99	0,00	0,00
SL1344_3323	3,18	4,05	0,00	0,00
SL1344_3324	3,80	3,60	0,00	0,00
SL1344_3326	2,06	3,66	0,01	0,02
SL1344_3327	1,16	3,29	0,14	0,20
SL1344_3329	0,17	6,03	0,55	0,62
SL1344_3330	-0,46	6,14	0,10	0,14
SL1344_3331	-1,07	8,81	0,00	0,00
SL1344_3332	-1,26	7,61	0,00	0,00
SL1344_3336	0,92	5,96	0,00	0,01
SL1344_3337	1,08	5,08	0,01	0,02
SL1344_3339	-0,70	4,50	0,13	0,18
SL1344_3340	-0,71	7,36	0,00	0,01
SL1344_3341	-0,61	8,06	0,01	0,02
SL1344_3342	-0,46	8,34	0,03	0,05
SL1344_3343	-0,34	7,16	0,17	0,23
SL1344_3344	-0,85	7,33	0,00	0,00
SL1344_3345	0,40	6,86	0,13	0,18
SL1344_3346	0,39	8,24	0,10	0,14
SL1344_3348	0,38	7,42	0,13	0,19
SL1344_3349	0,55	6,38	0,06	0,09
SL1344_3350	2,66	7,26	0,00	0,00
SL1344_3351	1,57	6,07	0,00	0,00
SL1344_3352	-1,38	8,58	0,00	0,00
SL1344_3353	-0,70	9,33	0,00	0,00
SL1344_3355	-0,31	5,56	0,31	0,38
SL1344_3356	-0,53	6,00	0,08	0,12
SL1344_3357	0,60	9,67	0,00	0,01
SL1344_3359	1,58	5,50	0,00	0,00
SL1344_3361	1,92	6,01	0,00	0,00
SL1344_3362	3,53	3,70	0,00	0,00
SL1344_3364	1,34	5,47	0,00	0,00
SL1344_rRNA0007	1,24	5,15	0,02	0,03
SL1344_tRNA0058	1,23	9,83	0,18	0,24
SL1344_rRNA0008	1,07	3,94	0,15	0,21
SL1344_rRNA0009	1,46	9,23	0,22	0,28
SL1344_tRNA0059	0,10	6,88	0,89	0,92
SL1344_rRNA0010	0,98	9,29	0,48	0,55
SL1344_3366	-0,92	6,02	0,00	0,00
SL1344_3368	-1,07	6,61	0,00	0,00
SL1344_3369	-0,61	6,08	0,05	0,07
SL1344_3370	-0,53	7,62	0,03	0,06
SL1344_3371	-0,67	8,78	0,00	0,01
SL1344_3372	-1,23	7,74	0,00	0,00
SL1344_3373	-0,16	8,09	0,48	0,55
SL1344_3374	0,12	7,71	0,61	0,67
SL1344_3375	-1,13	6,11	0,00	0,00
SL1344_3376	-0,85	6,25	0,00	0,01
SL1344_3377	-0,76	6,44	0,01	0,02
SL1344_3379	2,61	6,16	0,00	0,00
SL1344_3380	2,07	5,66	0,00	0,00
SL1344_3381	0,68	10,63	0,00	0,01
SL1344_3382	0,64	12,61	0,00	0,00
SL1344_3383	0,20	11,79	0,32	0,39
SL1344_3384	0,89	11,42	0,00	0,00
SL1344_3385	0,04	11,16	0,84	0,87
SL1344_3387	1,17	12,43	0,00	0,00
