locus tag	logFC	logCPM	PValue	FDR
SL1344_2722	-0,10	4,41	0,91	0,94
SL1344_2723	4,98	5,68	0,00	0,00
SL1344_2725	4,48	4,20	0,00	0,00
SL1344_2726	-0,98	6,52	0,00	0,01
SL1344_2727	-2,29	6,21	0,00	0,00
SL1344_2729	0,81	3,58	0,41	0,53
SL1344_2730	-2,15	7,95	0,00	0,00
SL1344_2731	-1,16	6,82	0,00	0,00
SL1344_2734	3,00	4,05	0,01	0,03
SL1344_2735	2,94	3,80	0,04	0,09
SL1344_2736	3,16	3,98	0,18	0,29
SL1344_2737	5,35	4,23	0,00	0,01
SL1344_2738	0,48	4,03	0,50	0,61
SL1344_2739	-3,28	3,51	0,22	0,34
SL1344_2742	-2,80	3,50	0,33	0,45
SL1344_2743	5,79	4,27	0,00	0,00
SL1344_2744	0,29	3,47	0,88	0,92
SL1344_2745	0,20	4,10	0,83	0,89
SL1344_2746	-0,98	4,84	0,10	0,19
SL1344_2747	-0,20	5,21	0,70	0,79
SL1344_2747A	0,56	3,90	0,60	0,70
SL1344_2751	-0,37	5,42	0,45	0,57
SL1344_2752	-0,87	7,36	0,01	0,02
SL1344_2755	-1,05	3,36	0,33	0,45
SL1344_2756	-2,00	5,90	0,00	0,00
SL1344_2757	1,53	4,47	0,06	0,12
SL1344_2758	0,44	6,61	0,28	0,40
SL1344_2759	0,81	6,72	0,02	0,05
SL1344_2760	1,08	4,52	0,10	0,18
SL1344_2761	0,31	4,30	0,70	0,78
SL1344_2762	2,80	8,82	0,00	0,00
SL1344_2763	7,01	12,30	0,00	0,00
SL1344_2764	5,79	10,68	0,00	0,00
SL1344_2765	4,23	9,47	0,00	0,00
SL1344_2767	1,98	6,09	0,00	0,00
SL1344_2768	1,93	5,65	0,00	0,00
SL1344_2769	1,25	5,84	0,00	0,01
SL1344_2770	0,39	4,62	0,52	0,63
SL1344_2771	0,56	3,68	0,58	0,69
SL1344_2772	0,36	5,41	0,58	0,69
SL1344_2773	5,28	7,86	0,00	0,00
SL1344_2774	3,08	7,93	0,00	0,00
SL1344_2775	1,85	8,05	0,00	0,00
SL1344_2776	1,66	7,76	0,00	0,00
SL1344_2777	2,03	7,33	0,00	0,00
SL1344_2778	1,66	5,46	0,00	0,01
SL1344_2779	-0,08	6,61	0,80	0,87
SL1344_2782	0,53	7,23	0,37	0,50
SL1344_2783	-0,64	7,84	0,04	0,08
SL1344_2784	0,75	5,49	0,13	0,22
SL1344_2785	-3,15	5,50	0,00	0,00
SL1344_2786	0,54	5,89	0,16	0,26
SL1344_2787	-0,32	5,18	0,70	0,78
SL1344_2791	2,24	5,76	0,00	0,01
SL1344_2792	2,92	6,85	0,00	0,00
SL1344_2793	0,78	6,53	0,09	0,17
SL1344_2794	-4,20	8,79	0,00	0,00
SL1344_2795	-4,25	7,55	0,00	0,00
SL1344_2796	-3,71	7,30	0,00	0,00
SL1344_2797	-2,05	5,03	0,00	0,01
SL1344_2798	-1,52	6,54	0,00	0,00
SL1344_2799	-1,94	6,67	0,00	0,00
SL1344_2800	-1,17	6,51	0,03	0,07
SL1344_2801	0,04	4,64	0,95	0,97
SL1344_2802	-0,06	6,73	0,86	0,91
SL1344_2803	-0,41	8,12	0,11	0,19
SL1344_2804	-1,53	6,87	0,00	0,00
SL1344_2805	-1,84	7,87	0,00	0,00
SL1344_tRNA0046	-2,90	6,93	0,00	0,00
SL1344_tRNA0047	-2,73	6,16	0,00	0,00
SL1344_tRNA0048	-4,45	6,84	0,00	0,00
SL1344_tRNA0049	-2,21	7,32	0,00	0,00
SL1344_tRNA0050	-0,39	11,92	0,60	0,70
SL1344_2807	-0,72	9,21	0,00	0,01
SL1344_2808	0,38	6,88	0,59	0,70
SL1344_2809	-0,26	10,93	0,25	0,37
SL1344_2810	-1,14	6,15	0,01	0,02
SL1344_2811	-0,80	5,94	0,04	0,09
SL1344_2813	-0,22	3,63	0,85	0,90
SL1344_2815	-0,68	4,69	0,24	0,36
SL1344_2816	0,97	3,83	0,18	0,29
SL1344_2817	1,70	5,52	0,00	0,00
SL1344_2818	1,31	5,38	0,01	0,02
SL1344_2819	0,31	6,21	0,58	0,68
SL1344_2820	2,76	3,55	0,03	0,07
SL1344_2821	-0,53	3,56	0,64	0,74
SL1344_2822	0,91	5,45	0,12	0,21
SL1344_2823	3,89	3,57	0,07	0,13
SL1344_2824	1,02	4,41	0,21	0,32
SL1344_2825	2,36	3,97	0,01	0,02
SL1344_2826	1,45	3,66	0,12	0,20
SL1344_2827	1,74	3,68	0,10	0,18
SL1344_2828	1,66	3,47	0,07	0,14
SL1344_2829	0,20	4,61	0,83	0,89
SL1344_2831	-0,25	4,36	0,89	0,92
SL1344_2833	-1,96	3,76	0,49	0,61
SL1344_2834	4,09	6,85	0,00	0,00
SL1344_2835	4,37	6,96	0,00	0,00
SL1344_2837	3,62	6,63	0,00	0,00
SL1344_2838	4,15	6,75	0,00	0,00
SL1344_2839	1,66	6,07	0,00	0,00
SL1344_2840	3,40	4,01	0,02	0,04
SL1344_2841	1,03	9,18	0,00	0,00
SL1344_2842	1,49	8,83	0,00	0,00
SL1344_2843	1,94	8,05	0,00	0,00
SL1344_2844	1,14	7,44	0,00	0,00
SL1344_2845	-0,54	8,55	0,01	0,04
SL1344_2846	-2,94	8,38	0,00	0,00
SL1344_2847	-2,86	8,30	0,00	0,00
SL1344_2848	-0,48	8,35	0,06	0,12
SL1344_2849	0,11	9,06	0,70	0,78
SL1344_2850	-4,32	8,59	0,00	0,00
SL1344_2851	-4,56	9,46	0,00	0,00
SL1344_2852	-5,50	8,94	0,00	0,00
SL1344_2854	-6,35	9,47	0,00	0,00
SL1344_2855	-2,36	9,38	0,00	0,00
SL1344_2856	-4,72	7,35	0,00	0,00
SL1344_2857	-6,54	6,02	0,00	0,00
SL1344_2858	-1,87	9,03	0,00	0,00
SL1344_2859	-0,52	7,57	0,12	0,20
SL1344_2861	-3,27	7,64	0,00	0,00
SL1344_2862	-2,45	7,08	0,00	0,00
SL1344_2863	-3,59	9,44	0,00	0,00
SL1344_2864	-3,26	8,66	0,00	0,00
SL1344_2865	-2,93	7,86	0,00	0,00
SL1344_2866	-4,53	6,22	0,00	0,00
SL1344_2867	-4,09	5,74	0,00	0,00
SL1344_2869	-4,74	6,30	0,00	0,00
SL1344_2870	-5,00	7,10	0,00	0,00
SL1344_2871	-6,17	7,19	0,00	0,00
SL1344_2872	-10,36	6,43	0,00	0,00
SL1344_2873	-4,60	7,53	0,00	0,00
SL1344_2874	-5,05	6,71	0,00	0,00
SL1344_2875	-5,98	8,25	0,00	0,00
SL1344_2876	-4,75	7,22	0,00	0,00
SL1344_2877	-6,66	8,10	0,00	0,00
SL1344_2878	-7,71	7,66	0,00	0,00
SL1344_2879	-4,88	7,42	0,00	0,00
SL1344_2880	-1,54	6,97	0,00	0,00
SL1344_2881	-1,23	5,52	0,01	0,03
SL1344_2882	2,81	5,17	0,00	0,00
SL1344_2885	1,61	8,26	0,00	0,00
SL1344_2886	-1,13	6,74	0,12	0,21
SL1344_2888	0,24	6,95	0,44	0,56
SL1344_2890	-0,78	4,09	0,44	0,56
SL1344_2892	-0,04	4,96	0,95	0,97
SL1344_2897	0,73	3,33	0,56	0,66
SL1344_2898	-0,11	5,39	0,83	0,89
SL1344_2899	-1,61	4,63	0,02	0,05
SL1344_2900	4,47	3,65	0,00	0,01
SL1344_2901	1,51	4,14	0,09	0,16
SL1344_2903	0,98	11,83	0,00	0,00
SL1344_2904	1,12	11,10	0,00	0,00
SL1344_2905	-0,44	7,10	0,14	0,24
SL1344_2906	-0,33	7,25	0,22	0,34
SL1344_2907	-0,30	7,29	0,29	0,41
SL1344_2908	-0,37	5,71	0,36	0,48
SL1344_2909	-0,60	6,22	0,07	0,14
SL1344_2910	-0,41	6,98	0,19	0,30
SL1344_2911	2,53	5,33	0,00	0,00
SL1344_2912	1,93	6,17	0,00	0,00
SL1344_2913	2,27	7,26	0,00	0,00
SL1344_2914	2,71	6,62	0,00	0,00
SL1344_2915	-3,46	5,98	0,00	0,00
SL1344_2917	0,21	4,92	0,71	0,79
SL1344_2918	1,34	3,93	0,10	0,19
SL1344_2919	0,92	3,90	0,22	0,34
SL1344_2920	1,25	4,60	0,04	0,09
SL1344_2921	0,99	4,16	0,22	0,33
SL1344_2922	1,88	4,46	0,02	0,05
SL1344_2923	1,05	4,79	0,13	0,22
SL1344_2924	-3,06	5,56	0,00	0,00
SL1344_2925	1,40	5,16	0,05	0,10
SL1344_2926	1,41	7,46	0,00	0,00
SL1344_2927	2,47	6,09	0,00	0,00
SL1344_2928	-3,13	4,67	0,00	0,00
SL1344_2929	0,67	5,50	0,18	0,28
SL1344_2930	-0,99	7,22	0,00	0,01
SL1344_2931	-0,14	11,05	0,48	0,60
SL1344_2932	-0,86	10,38	0,00	0,00
SL1344_2933	0,78	7,07	0,02	0,05
SL1344_2937	1,98	9,86	0,00	0,00
SL1344_2938	2,18	8,68	0,00	0,00
SL1344_2939	0,26	6,92	0,41	0,53
SL1344_2940	0,83	5,30	0,12	0,20
SL1344_2941	-0,48	5,24	0,36	0,49
SL1344_2942	-0,52	5,34	0,33	0,45
SL1344_2943	0,57	3,91	0,62	0,72
SL1344_2944	-0,51	6,36	0,17	0,27
SL1344_2945	-1,71	5,60	0,00	0,00
SL1344_2946	-4,07	4,28	0,00	0,00
SL1344_2947	-2,33	6,72	0,00	0,00
SL1344_2948	-0,99	6,01	0,01	0,03
SL1344_2949	0,86	8,54	0,00	0,00
SL1344_2950	0,98	6,39	0,01	0,01
SL1344_2951	0,23	6,48	0,53	0,64
SL1344_2952	-0,67	4,99	0,20	0,31
SL1344_2953	-1,74	3,88	0,12	0,20
SL1344_2955	1,61	3,31	0,16	0,26
SL1344_2956	1,28	4,58	0,05	0,10
SL1344_2957	2,06	4,13	0,01	0,03
SL1344_2958	-0,89	2,88	0,61	0,71
SL1344_2959	0,78	4,84	0,19	0,30
SL1344_2960	0,35	7,52	0,19	0,29
SL1344_2961	-0,32	6,69	0,35	0,48
SL1344_2962	-0,18	6,92	0,55	0,66
SL1344_2964	-0,82	6,39	0,04	0,08
SL1344_2965	0,70	4,57	0,30	0,43
SL1344_2966	-2,11	3,82	0,06	0,12
SL1344_2967	-0,83	6,65	0,02	0,05
SL1344_2968	-1,24	7,11	0,00	0,00
SL1344_tRNA0051	-3,75	8,72	0,00	0,00
SL1344_tRNA0052	-2,14	10,02	0,01	0,03
SL1344_2969	-0,96	7,69	0,00	0,00
SL1344_2970	0,41	7,52	0,15	0,25
SL1344_2971	0,59	5,94	0,13	0,22
SL1344_2972	-0,26	7,65	0,30	0,43
SL1344_2973	0,01	7,33	0,96	0,98
SL1344_2974	0,41	7,24	0,17	0,28
SL1344_2975	-2,57	3,50	0,05	0,11
SL1344_2977	-0,78	3,25	0,65	0,74
SL1344_2979	-0,49	6,22	0,13	0,22
SL1344_2980	-0,81	6,72	0,01	0,04
SL1344_2981	-0,95	8,39	0,00	0,00
SL1344_2982	-1,60	7,30	0,00	0,00
SL1344_2983	-0,82	6,04	0,05	0,10
SL1344_2984	-2,70	7,17	0,00	0,00
SL1344_2986	-0,49	6,18	0,19	0,30
SL1344_2987	-0,06	6,00	0,86	0,91
SL1344_2988	-0,20	6,73	0,54	0,64
SL1344_2989	1,52	6,42	0,00	0,00
SL1344_2990	1,28	5,96	0,00	0,01
SL1344_2991	-1,48	7,92	0,00	0,00
SL1344_2992	-0,02	4,36	0,98	0,99
SL1344_2993	-1,17	5,64	0,01	0,03
SL1344_2994	0,35	4,76	0,66	0,75
SL1344_2995	-1,16	4,36	0,31	0,43
SL1344_2996	-4,81	3,61	0,05	0,10
SL1344_2997	2,88	7,36	0,00	0,00
SL1344_2998	0,09	5,19	0,86	0,91
SL1344_2999	-0,10	4,29	0,87	0,91
SL1344_3000	-3,09	5,37	0,00	0,00
SL1344_3002	0,78	5,28	0,35	0,48
SL1344_3003	1,04	4,59	0,13	0,23
SL1344_3004	-3,73	3,72	0,14	0,23
SL1344_3005	-1,54	4,56	0,10	0,18
SL1344_3006	-1,24	3,41	0,44	0,56
SL1344_3007	-0,93	3,64	0,56	0,67
SL1344_3009	-0,39	6,13	0,45	0,57
SL1344_3010	1,73	4,15	0,24	0,36
SL1344_3011	0,64	7,68	0,03	0,07
SL1344_3013	6,49	8,61	0,00	0,00
SL1344_tRNA0053	2,45	11,95	0,02	0,05
SL1344_3014	-1,33	6,56	0,00	0,01
SL1344_3015	-0,99	6,37	0,02	0,05
SL1344_3016	-0,15	9,17	0,49	0,61
SL1344_3017	-1,21	8,74	0,00	0,00
SL1344_3018	0,10	7,90	0,71	0,79
SL1344_3019	0,15	6,85	0,65	0,74
SL1344_3020	-0,75	6,77	0,04	0,08
SL1344_3021	-1,14	6,09	0,01	0,02
SL1344_3022	-0,92	6,86	0,01	0,02
SL1344_3024	1,01	6,70	0,00	0,00
SL1344_3025	-1,58	7,90	0,00	0,00
SL1344_3026	-0,29	4,56	0,63	0,73
SL1344_3027	1,09	6,83	0,00	0,00
SL1344_3028	1,70	3,66	0,23	0,35
SL1344_3029	0,21	8,49	0,37	0,50
SL1344_3030	-0,84	7,74	0,00	0,01
SL1344_3031	-0,32	7,40	0,26	0,38
SL1344_3032	-0,60	7,07	0,07	0,13
SL1344_3033	0,12	7,59	0,62	0,72
SL1344_3034	-0,09	7,65	0,74	0,81
SL1344_3035	-0,61	6,78	0,07	0,14
SL1344_3036	0,20	9,97	0,64	0,74
SL1344_3037	-0,73	5,21	0,32	0,44
SL1344_3038	0,00	8,15	0,98	0,99
SL1344_3039	0,73	7,40	0,01	0,03
SL1344_3040	-0,32	5,29	0,57	0,68
SL1344_3041	-0,60	7,20	0,06	0,11
SL1344_3042	0,09	3,69	0,94	0,96
SL1344_3043	-0,69	6,25	0,07	0,13
SL1344_3044	-0,38	9,94	0,09	0,16
SL1344_3045	-0,96	9,73	0,00	0,00
SL1344_3046	-1,01	8,45	0,00	0,00
SL1344_3047	1,93	3,33	0,12	0,21
SL1344_3049	0,15	3,30	0,88	0,92
SL1344_3050	1,54	4,38	0,03	0,08
SL1344_3051	-0,07	3,53	0,95	0,97
SL1344_3052	-0,63	8,34	0,01	0,03
SL1344_3053	-0,25	7,05	0,44	0,56
SL1344_3054	-0,44	7,07	0,13	0,22
SL1344_3055	0,35	4,93	0,54	0,65
SL1344_3056	-0,24	3,62	0,89	0,93
SL1344_3057	-1,21	4,38	0,16	0,26
SL1344_3058	-1,33	4,30	0,27	0,39
SL1344_3059	1,22	4,72	0,30	0,42
SL1344_3060	-0,87	7,08	0,01	0,02
SL1344_3061	0,30	4,00	0,84	0,89
SL1344_3062	-0,39	8,48	0,12	0,21
SL1344_3065	-1,84	8,65	0,00	0,00
SL1344_3066	2,21	6,92	0,00	0,00
SL1344_3067	-3,02	4,76	0,01	0,04
SL1344_3068	-1,37	4,77	0,06	0,12
SL1344_3069	-0,61	6,41	0,09	0,16
SL1344_3070	-0,15	6,34	0,67	0,76
SL1344_3071	-0,59	6,38	0,09	0,16
SL1344_3072	-0,66	5,81	0,12	0,21
SL1344_3073	-4,45	4,01	0,06	0,12
SL1344_3074	-1,82	3,69	0,22	0,33
SL1344_3075	-1,46	6,50	0,00	0,00
SL1344_3076	-0,95	6,60	0,02	0,04
SL1344_3078	-0,80	6,20	0,05	0,10
SL1344_3079	-0,74	6,47	0,03	0,07
SL1344_3080	1,55	4,68	0,06	0,11
SL1344_3081	-0,40	5,74	0,45	0,57
SL1344_3082	2,01	8,33	0,00	0,00
SL1344_3083	0,21	7,59	0,43	0,55
SL1344_3084	-0,05	7,49	0,86	0,91
SL1344_3085	-1,36	6,54	0,00	0,00
SL1344_3087	-0,29	5,44	0,53	0,64
SL1344_3088	1,07	4,91	0,05	0,10
SL1344_3089	1,24	5,81	0,01	0,02
SL1344_3090	-2,63	3,80	0,04	0,09
SL1344_tRNA0054	-2,68	6,69	0,00	0,00
SL1344_3091	0,44	3,25	0,69	0,77
SL1344_3092	1,02	5,04	0,05	0,10
SL1344_3093	-0,69	3,68	0,52	0,63
SL1344_3094	0,39	4,01	0,63	0,73
SL1344_3095	-2,41	4,81	0,00	0,01
SL1344_3096	0,52	5,66	0,25	0,37
SL1344_3097	-1,68	3,79	0,26	0,38
SL1344_3098	2,22	3,66	0,02	0,04
SL1344_3099	0,27	4,64	0,72	0,80
SL1344_3100	-0,67	5,64	0,30	0,42
SL1344_3101	-1,58	4,72	0,08	0,14
SL1344_3102	2,10	5,78	0,00	0,00
SL1344_3103	-0,51	4,77	0,49	0,61
SL1344_3104	3,03	4,01	0,00	0,01
SL1344_3105	1,67	4,70	0,04	0,08
SL1344_3106	5,97	9,20	0,00	0,00
SL1344_3107	8,48	9,06	0,00	0,00
SL1344_3108	2,95	5,11	0,00	0,00
SL1344_3109	2,89	7,16	0,00	0,00
SL1344_3110	2,13	5,83	0,00	0,00
SL1344_3111	1,58	6,57	0,00	0,00
SL1344_3112	-7,05	8,55	0,00	0,00
SL1344_3113	0,10	6,45	0,75	0,82
SL1344_3114	0,47	5,81	0,21	0,33
SL1344_3115	2,60	5,03	0,00	0,00
SL1344_3116	4,43	5,26	0,00	0,00
SL1344_3118	0,99	4,47	0,16	0,26
SL1344_3119	1,26	5,03	0,04	0,09
SL1344_3120	0,04	5,26	0,93	0,96
SL1344_3121	0,26	6,84	0,41	0,53
SL1344_3122	-0,38	5,27	0,52	0,63
SL1344_3123	1,98	5,70	0,00	0,00
SL1344_3124	1,03	5,99	0,03	0,07
SL1344_3126	-1,67	6,16	0,00	0,00
SL1344_3127	-1,57	6,27	0,00	0,00
SL1344_3128	-2,59	6,82	0,00	0,00
SL1344_3129	-4,12	5,07	0,00	0,00
SL1344_3130	-5,16	4,77	0,00	0,00
SL1344_3131	-2,26	5,94	0,00	0,00
SL1344_3132	-1,36	8,41	0,00	0,00
SL1344_3133	-2,41	9,45	0,00	0,00
SL1344_3135	-0,72	5,61	0,11	0,19
SL1344_3136	1,75	6,87	0,00	0,00
SL1344_3137	-2,03	5,83	0,01	0,02
SL1344_3138	-1,28	4,58	0,07	0,13
SL1344_3139	0,91	5,82	0,02	0,04
SL1344_3140	0,72	4,01	0,37	0,50
SL1344_3141	-0,01	5,57	0,99	1,00
SL1344_3142	-1,45	7,08	0,00	0,00
SL1344_3143	-0,87	4,02	0,40	0,52
SL1344_3145	1,08	4,13	0,28	0,40
SL1344_3146	-1,17	6,82	0,00	0,00
SL1344_3147	-1,82	6,44	0,00	0,00
SL1344_3148	-0,55	8,22	0,03	0,07
SL1344_3149	-0,97	6,02	0,01	0,03
SL1344_3150	-1,32	6,38	0,00	0,00
SL1344_3151	0,14	4,74	0,83	0,88
SL1344_3152	0,54	4,91	0,38	0,50
SL1344_3153	0,73	4,74	0,23	0,34
SL1344_3154	-1,17	5,18	0,03	0,06
SL1344_3155	-0,44	8,28	0,06	0,12
SL1344_3156	-0,09	7,31	0,75	0,82
SL1344_3157	0,09	7,66	0,72	0,80
SL1344_3158	-0,69	5,89	0,08	0,15
SL1344_3159	-1,07	5,22	0,05	0,10
SL1344_3160	0,41	8,18	0,08	0,15
SL1344_3161	-1,01	8,15	0,00	0,00
SL1344_3162	-0,51	8,22	0,03	0,07
SL1344_3163	-1,21	6,77	0,00	0,00
SL1344_3164	-0,89	5,85	0,04	0,08
SL1344_3165	0,47	4,37	0,68	0,77
SL1344_3166	-0,22	3,71	0,90	0,94
SL1344_3167	0,77	5,25	0,17	0,28
SL1344_3168	0,30	8,59	0,17	0,28
SL1344_3171	0,77	3,48	0,47	0,59
SL1344_3172	0,85	5,64	0,07	0,14
SL1344_3173	-0,51	7,49	0,08	0,15
SL1344_3174	0,31	7,56	0,22	0,34
SL1344_3175	0,07	6,42	0,82	0,88
SL1344_3176	0,88	8,04	0,00	0,01
SL1344_3177	0,56	7,52	0,05	0,10
SL1344_3178	0,53	7,17	0,08	0,15
SL1344_3179	1,38	6,11	0,00	0,00
SL1344_3180	-0,89	6,96	0,01	0,02
SL1344_3182	-0,54	6,26	0,15	0,25
SL1344_3184	-0,36	9,93	0,10	0,19
SL1344_3185	0,02	10,13	0,91	0,94
SL1344_3186	-0,20	6,90	0,58	0,68
SL1344_tRNA0055	1,23	4,43	0,07	0,14
SL1344_3187	-3,01	7,40	0,00	0,00
SL1344_3188	-1,73	7,21	0,00	0,00
SL1344_3189	-5,43	8,23	0,00	0,00
SL1344_3190	0,21	5,15	0,68	0,77
SL1344_3191	5,90	8,71	0,00	0,00
SL1344_3192	4,19	6,87	0,00	0,00
SL1344_3193	-2,23	7,08	0,00	0,00
SL1344_3194	-1,80	4,54	0,05	0,10
SL1344_3195	-1,15	4,33	0,15	0,25
SL1344_3196	2,30	5,79	0,00	0,00
SL1344_3197	-0,38	9,64	0,39	0,52
SL1344_3198	-1,56	7,86	0,00	0,00
SL1344_3199	-0,22	8,15	0,41	0,53
SL1344_3200	0,81	5,32	0,09	0,16
SL1344_3201	0,10	8,47	0,66	0,76
SL1344_3202	0,09	7,82	0,69	0,78
SL1344_3205	0,95	6,07	0,01	0,03
SL1344_3206	0,28	5,74	0,48	0,59
SL1344_3207	-0,71	6,41	0,05	0,10
SL1344_3208	0,43	3,96	0,61	0,71
SL1344_3210	1,52	5,59	0,00	0,01
SL1344_3211	0,02	4,29	0,98	0,99
SL1344_3212	1,20	5,19	0,07	0,13
SL1344_3213	0,23	5,23	0,74	0,81
SL1344_3214	-0,26	4,06	0,88	0,92
SL1344_3215	-1,06	4,85	0,24	0,36
SL1344_3216	-0,12	4,87	0,91	0,94
SL1344_3217	1,26	3,34	0,34	0,46
SL1344_3220	-1,32	4,35	0,18	0,28
SL1344_3221	-0,93	4,43	0,22	0,34
SL1344_3222	-3,91	3,36	0,14	0,23
SL1344_3223	0,79	3,70	0,55	0,66
SL1344_3224	0,68	5,08	0,23	0,35
SL1344_3225	-0,12	5,47	0,79	0,85
SL1344_3226	-1,86	3,28	0,25	0,37
SL1344_3228	-0,48	3,83	0,71	0,79
SL1344_3229	3,51	3,38	0,02	0,04
SL1344_3230	2,17	3,40	0,11	0,20
SL1344_3233	0,88	3,61	0,34	0,47
SL1344_3235	0,74	5,35	0,11	0,20
SL1344_3236	-1,45	5,55	0,00	0,01
SL1344_3237	-0,92	6,66	0,01	0,02
SL1344_3238	-0,67	6,09	0,06	0,12
SL1344_3239	1,71	7,43	0,00	0,00
SL1344_3240	2,69	7,32	0,00	0,00
SL1344_3241	-0,76	4,87	0,27	0,39
SL1344_3242	0,84	4,54	0,19	0,29
SL1344_3243	-0,09	5,23	0,89	0,92
SL1344_3244	-1,41	3,88	0,12	0,21
SL1344_3245	-0,45	6,08	0,29	0,41
SL1344_3248	1,04	3,58	0,61	0,71
SL1344_3249	0,47	4,57	0,44	0,56
SL1344_3250	1,18	3,53	0,48	0,60
SL1344_3252	-1,15	6,62	0,00	0,01
SL1344_3253	-2,12	11,07	0,00	0,00
SL1344_3254	-0,96	11,84	0,00	0,01
SL1344_3255	-0,76	10,78	0,00	0,00
SL1344_3257	-0,19	8,73	0,38	0,51
SL1344_3258	0,14	7,48	0,64	0,73
SL1344_3259	-0,53	11,26	0,02	0,04
SL1344_3260	-0,69	10,63	0,00	0,01
SL1344_3261	-1,05	8,14	0,00	0,00
SL1344_tRNA0056	-0,10	9,29	0,86	0,90
SL1344_3262	-3,34	7,74	0,00	0,00
SL1344_3263	-0,38	5,27	0,52	0,63
SL1344_tRNA0057	2,14	11,84	0,01	0,03
SL1344_3264	-3,08	9,00	0,00	0,00
SL1344_3265	-0,66	7,72	0,02	0,04
SL1344_3266	-0,89	7,19	0,01	0,02
SL1344_3268	-0,43	11,39	0,03	0,07
SL1344_3269	-1,28	9,11	0,00	0,00
SL1344_3271	-1,22	8,54	0,00	0,00
SL1344_3272	-2,00	7,26	0,00	0,00
SL1344_3273	0,07	9,73	0,77	0,84
SL1344_3274	-0,32	8,86	0,26	0,38
SL1344_3276	-2,07	10,31	0,00	0,00
SL1344_3277	-0,73	7,77	0,02	0,05
SL1344_3279	-0,81	7,96	0,00	0,01
SL1344_3282	-0,33	7,70	0,19	0,30
SL1344_3283	-1,12	6,42	0,00	0,01
SL1344_3284	-0,68	6,14	0,07	0,14
SL1344_3285	-2,02	6,93	0,00	0,00
SL1344_3286	-1,34	7,70	0,00	0,00
SL1344_3287	-0,72	7,31	0,03	0,07
SL1344_3288	-1,03	7,38	0,00	0,00
SL1344_3289	-0,02	7,37	0,94	0,96
SL1344_3290	-0,47	6,57	0,18	0,29
SL1344_3291	-0,65	7,23	0,02	0,05
SL1344_3292	-0,59	8,85	0,01	0,03
SL1344_3294	-0,17	6,55	0,61	0,71
SL1344_3295	0,40	7,63	0,12	0,21
SL1344_3297	1,21	5,08	0,07	0,13
SL1344_3298	-0,05	5,44	0,90	0,93
SL1344_3299	0,34	6,46	0,31	0,43
SL1344_3300	-0,39	7,36	0,19	0,29
SL1344_3301	0,12	4,01	0,91	0,94
SL1344_3302	-0,85	10,14	0,00	0,00
SL1344_3303	-0,12	8,07	0,61	0,71
SL1344_3305	-1,92	5,76	0,00	0,00
SL1344_3306	-0,66	5,91	0,15	0,25
SL1344_3307	2,73	5,21	0,00	0,00
SL1344_3308	3,41	5,43	0,00	0,00
SL1344_3309	4,36	6,22	0,00	0,00
SL1344_3310	3,02	7,52	0,00	0,00
SL1344_3311	4,50	7,65	0,00	0,00
SL1344_3312	-0,81	6,74	0,03	0,06
SL1344_3313	-1,89	7,87	0,00	0,00
SL1344_3314	-1,70	9,24	0,00	0,00
SL1344_3315	0,18	5,89	0,67	0,76
SL1344_3316	-1,11	10,86	0,00	0,00
SL1344_3317	-1,39	11,02	0,00	0,00
SL1344_3318	-1,83	7,07	0,00	0,00
SL1344_3319	-1,92	7,24	0,00	0,00
SL1344_3320	-0,08	7,56	0,76	0,83
SL1344_3321	-0,72	6,41	0,05	0,10
SL1344_3322	1,27	3,99	0,29	0,41
SL1344_3323	2,50	4,05	0,03	0,06
SL1344_3324	4,29	3,60	0,00	0,00
SL1344_3326	0,84	3,66	0,51	0,62
SL1344_3327	-0,34	3,29	0,80	0,87
SL1344_3329	-0,62	6,03	0,12	0,20
SL1344_3330	-1,33	6,14	0,00	0,00
SL1344_3331	0,76	8,81	0,00	0,00
SL1344_3332	-1,81	7,61	0,00	0,00
SL1344_3336	-1,28	5,96	0,01	0,03
SL1344_3337	0,28	5,08	0,63	0,72
SL1344_3339	-1,59	4,50	0,03	0,07
SL1344_3340	0,00	7,36	0,99	1,00
SL1344_3341	-0,55	8,06	0,04	0,08
SL1344_3342	0,18	8,34	0,42	0,55
SL1344_3343	0,02	7,16	0,93	0,96
SL1344_3344	-0,25	7,33	0,38	0,51
SL1344_3345	0,40	6,86	0,21	0,32
SL1344_3346	-0,01	8,24	0,97	0,98
SL1344_3348	-1,01	7,42	0,00	0,01
SL1344_3349	0,51	6,38	0,15	0,24
SL1344_3350	0,28	7,26	0,43	0,56
SL1344_3351	0,53	6,07	0,20	0,31
SL1344_3352	-0,74	8,58	0,00	0,01
SL1344_3353	0,17	9,33	0,43	0,55
SL1344_3355	-1,19	5,56	0,01	0,03
SL1344_3356	-1,04	6,00	0,01	0,04
SL1344_3357	-1,45	9,67	0,00	0,00
SL1344_3359	-2,24	5,50	0,01	0,04
SL1344_3361	0,63	6,01	0,17	0,27
SL1344_3362	-2,75	3,70	0,32	0,45
SL1344_3364	1,06	5,47	0,04	0,09
SL1344_rRNA0007	1,57	5,15	0,02	0,04
SL1344_tRNA0058	2,12	9,83	0,04	0,08
SL1344_rRNA0008	-1,56	3,94	0,33	0,45
SL1344_rRNA0009	2,51	9,23	0,07	0,13
SL1344_tRNA0059	-1,86	6,88	0,10	0,18
