locus tag	logFC	logCPM	PValue	FDR
SL1344_rRNA0009	3,24	9,23	0,02	0,06
SL1344_tRNA0059	-2,74	6,88	0,06	0,13
SL1344_rRNA0010	3,18	9,29	0,06	0,13
SL1344_3366	0,06	6,02	0,87	0,92
SL1344_3368	0,27	6,61	0,41	0,56
SL1344_3369	-0,01	6,08	0,97	0,98
SL1344_3370	-0,16	7,62	0,58	0,71
SL1344_3371	0,34	8,78	0,14	0,25
SL1344_3372	0,09	7,74	0,72	0,82
SL1344_3373	-0,34	8,09	0,18	0,31
SL1344_3374	0,00	7,71	0,99	1,00
SL1344_3375	-1,08	6,11	0,01	0,03
SL1344_3376	-0,90	6,25	0,03	0,07
SL1344_3377	0,22	6,44	0,55	0,68
SL1344_3379	0,67	6,16	0,25	0,40
SL1344_3380	-0,03	5,66	0,97	0,98
SL1344_3381	-0,60	10,63	0,01	0,03
SL1344_3382	-0,71	12,61	0,00	0,00
SL1344_3383	-0,50	11,79	0,01	0,04
SL1344_3384	-0,50	11,42	0,02	0,05
SL1344_3385	-0,72	11,16	0,00	0,01
SL1344_3387	-0,21	12,43	0,29	0,44
SL1344_3388	-0,70	11,01	0,00	0,01
SL1344_3390	-0,53	10,97	0,02	0,06
SL1344_3391	-0,97	10,80	0,00	0,00
SL1344_3392	-0,62	11,54	0,02	0,06
SL1344_3393	-0,31	11,53	0,14	0,26
SL1344_3395	-0,59	12,13	0,00	0,01
SL1344_3396	-0,60	10,97	0,07	0,15
SL1344_3397	-0,58	11,75	0,01	0,02
SL1344_3400	-0,36	10,83	0,12	0,23
SL1344_3401	-0,41	12,18	0,06	0,14
SL1344_3402	-0,38	11,61	0,09	0,19
SL1344_3404	-0,83	11,40	0,00	0,00
SL1344_3405	-1,04	11,17	0,00	0,00
SL1344_3406	-1,13	12,06	0,00	0,00
SL1344_3407	-1,06	11,73	0,00	0,00
SL1344_3408	-0,77	11,67	0,12	0,22
SL1344_3410	0,48	9,14	0,04	0,10
SL1344_3412	-0,29	11,11	0,15	0,28
SL1344_3413	-0,41	12,45	0,04	0,11
SL1344_3414	-0,98	10,52	0,00	0,00
SL1344_3415	-0,63	9,58	0,01	0,04
SL1344_3417	-0,32	6,47	0,35	0,50
SL1344_3418	-0,61	6,54	0,07	0,16
SL1344_3419	-0,55	7,60	0,06	0,13
SL1344_3420	1,02	9,65	0,00	0,00
SL1344_3422	0,17	9,24	0,43	0,57
SL1344_3424	2,33	8,96	0,00	0,00
SL1344_3425	3,41	5,98	0,00	0,00
SL1344_3426	0,51	7,19	0,11	0,22
SL1344_3428	-0,71	5,81	0,13	0,24
SL1344_3429	0,18	7,04	0,55	0,68
SL1344_3431	-0,62	5,85	0,26	0,41
SL1344_3432	-0,64	6,50	0,12	0,22
SL1344_3433	-0,13	7,94	0,60	0,72
SL1344_3434	-0,74	6,67	0,03	0,07
SL1344_3435	0,94	7,53	0,18	0,31
SL1344_3436	-0,80	5,98	0,24	0,38
SL1344_3437	0,23	6,12	0,63	0,75
SL1344_3439	-1,43	7,81	0,00	0,00
SL1344_3440	-2,48	5,61	0,00	0,00
SL1344_3441	-0,52	7,01	0,47	0,61
SL1344_3442	-3,61	3,43	0,24	0,39
SL1344_3443	-1,20	6,09	0,13	0,24
SL1344_3444	-0,23	6,19	0,57	0,70
SL1344_3445	0,50	6,60	0,46	0,60
SL1344_3448	-0,52	7,46	0,09	0,19
SL1344_3449	-0,26	6,46	0,47	0,61
SL1344_3450	-1,36	6,27	0,00	0,01
SL1344_3451	-1,01	6,59	0,01	0,02
SL1344_3452	0,01	8,92	0,97	0,98
SL1344_3453	-1,16	8,84	0,00	0,00
SL1344_3454	-1,16	8,42	0,00	0,00
SL1344_3455	-0,56	5,43	0,34	0,49
SL1344_3456	-0,72	3,60	0,65	0,77
SL1344_3457	0,35	4,04	0,75	0,84
SL1344_3459	1,66	4,23	0,15	0,27
SL1344_3460	-0,94	7,56	0,00	0,02
SL1344_3461	-1,02	7,74	0,02	0,07
SL1344_3462	-0,91	7,41	0,00	0,02
SL1344_3463	0,06	6,37	0,89	0,94
SL1344_3464	1,31	5,91	0,00	0,02
SL1344_3465	1,51	6,70	0,00	0,00
SL1344_3466	-2,13	5,67	0,00	0,01
SL1344_3467	0,05	8,00	0,86	0,92
SL1344_3468	1,11	7,17	0,00	0,00
SL1344_3469	1,36	7,39	0,00	0,00
SL1344_3470	-0,95	5,19	0,12	0,23
SL1344_3471	-0,51	7,36	0,08	0,17
SL1344_3473	1,16	10,10	0,00	0,00
SL1344_3475	1,62	4,73	0,03	0,07
SL1344_3476	-0,80	6,01	0,10	0,20
SL1344_3477	-1,70	4,16	0,08	0,17
SL1344_3478	0,01	7,77	0,97	0,98
SL1344_3479	0,03	5,36	0,96	0,98
SL1344_3480	-1,23	6,42	0,00	0,01
SL1344_3481	-1,30	6,66	0,00	0,01
SL1344_3482	3,16	7,77	0,00	0,00
SL1344_3485	-1,89	5,44	0,06	0,13
SL1344_3486	1,18	6,55	0,00	0,02
SL1344_tRNA0060	3,76	5,14	0,00	0,00
SL1344_3487	3,53	6,65	0,00	0,00
SL1344_3488	-0,27	5,84	0,64	0,75
SL1344_3489	-0,58	6,80	0,11	0,21
SL1344_3491	-1,02	6,78	0,01	0,02
SL1344_3492	-0,58	6,37	0,12	0,23
SL1344_3493	-0,18	11,67	0,38	0,53
SL1344_3494	-0,94	3,65	0,54	0,67
SL1344_3495	-1,39	4,88	0,06	0,13
SL1344_3496	1,04	4,15	0,19	0,33
SL1344_3498	1,04	4,48	0,24	0,38
SL1344_3499	0,70	4,06	0,47	0,61
SL1344_3500	-0,01	6,20	0,98	0,99
SL1344_3501	1,83	9,02	0,00	0,00
SL1344_3502	2,06	7,54	0,00	0,00
SL1344_3503	2,26	7,45	0,00	0,00
SL1344_3504	1,02	7,60	0,00	0,00
SL1344_3505	1,25	8,18	0,00	0,00
SL1344_3506	-0,30	7,60	0,23	0,38
SL1344_3507	-2,06	5,43	0,00	0,00
SL1344_3508	-0,20	3,44	0,82	0,89
SL1344_3509	-0,04	6,53	0,90	0,94
SL1344_3510	0,63	4,79	0,29	0,44
SL1344_3511	-1,21	5,39	0,04	0,10
SL1344_3512	-1,85	4,46	0,03	0,08
SL1344_3514	0,06	3,24	0,97	0,98
SL1344_3515	4,90	3,00	0,02	0,06
SL1344_3516	0,36	4,14	0,75	0,83
SL1344_3517	0,87	6,02	0,06	0,14
SL1344_3518	-0,11	4,62	0,89	0,94
SL1344_3519	3,51	7,76	0,00	0,00
SL1344_3520	5,24	8,05	0,00	0,00
SL1344_3521	7,53	7,19	0,00	0,00
SL1344_3522	6,01	7,03	0,00	0,00
SL1344_3523	5,46	9,74	0,00	0,00
SL1344_3524	1,50	5,68	0,18	0,30
SL1344_3526	-3,04	5,15	0,00	0,00
SL1344_3527	-1,51	5,55	0,00	0,01
SL1344_3528	-2,08	5,96	0,00	0,00
SL1344_3529	-0,99	5,35	0,05	0,13
SL1344_3530	-1,33	6,14	0,01	0,02
SL1344_3531	-0,71	4,96	0,24	0,39
SL1344_3532	-0,43	7,52	0,22	0,36
SL1344_3533	0,62	11,23	0,00	0,01
SL1344_3534	-0,94	7,56	0,00	0,01
SL1344_3535	-0,58	7,42	0,08	0,17
SL1344_3536	-1,63	8,17	0,00	0,00
SL1344_3537	-0,71	6,01	0,11	0,21
SL1344_3540	-1,01	6,65	0,01	0,02
SL1344_3541	-0,31	8,76	0,49	0,63
SL1344_3542	-4,67	7,52	0,00	0,00
SL1344_3544	-1,71	4,52	0,07	0,16
SL1344_3545	0,21	8,03	0,42	0,57
SL1344_3546	-0,62	6,07	0,17	0,30
SL1344_3547	0,43	4,92	0,46	0,60
SL1344_3548	-0,41	5,61	0,48	0,62
SL1344_3549	-1,07	5,69	0,02	0,07
SL1344_3550	-2,41	4,11	0,06	0,13
SL1344_3551	-1,83	6,23	0,00	0,01
SL1344_3552	-1,13	5,37	0,13	0,25
SL1344_3553	-1,75	5,47	0,02	0,06
SL1344_3554	-1,70	7,22	0,00	0,00
SL1344_3555	2,09	6,63	0,00	0,00
SL1344_3556	-0,77	7,81	0,01	0,02
SL1344_3557	-1,01	4,53	0,26	0,40
SL1344_3558	-0,49	5,57	0,33	0,49
SL1344_3559	0,05	7,54	0,87	0,93
SL1344_3560	4,59	8,67	0,00	0,00
SL1344_3561	-0,09	6,69	0,79	0,87
SL1344_3562	0,00	7,51	1,00	1,00
SL1344_3563	-1,00	5,52	0,29	0,44
SL1344_3564	-1,50	4,53	0,10	0,19
SL1344_3565	-1,07	3,67	0,36	0,52
SL1344_3566	-2,68	5,07	0,00	0,00
SL1344_3567	-1,03	4,77	0,11	0,21
SL1344_3568	0,19	6,51	0,61	0,73
SL1344_3569	-2,85	5,92	0,00	0,00
SL1344_3571	2,54	3,67	0,01	0,03
SL1344_3572	-1,09	4,81	0,23	0,37
SL1344_3573	-0,43	4,78	0,50	0,64
SL1344_3574	-2,28	5,81	0,00	0,00
SL1344_3575	-1,05	6,50	0,02	0,05
SL1344_3576	-4,02	5,73	0,00	0,00
SL1344_3577	-5,86	4,26	0,01	0,03
SL1344_3578	-0,85	7,14	0,02	0,06
SL1344_3579	-1,04	5,78	0,05	0,11
SL1344_3580	-1,07	5,87	0,02	0,06
SL1344_3581	-0,30	7,67	0,27	0,41
SL1344_3582	0,30	6,72	0,42	0,57
SL1344_3583	0,60	7,29	0,06	0,14
SL1344_3584	0,68	7,24	0,03	0,08
SL1344_3585	1,36	6,24	0,00	0,00
SL1344_3587	0,83	6,49	0,06	0,13
SL1344_3589	0,22	6,67	0,48	0,62
SL1344_3590	-2,52	4,73	0,04	0,11
SL1344_3591	-0,49	5,76	0,45	0,59
SL1344_3592	-2,54	5,94	0,00	0,00
SL1344_3593	-3,35	6,96	0,00	0,00
SL1344_3594	-2,38	7,29	0,00	0,00
SL1344_3595	-2,66	6,74	0,00	0,00
SL1344_3596	-2,28	8,76	0,00	0,00
SL1344_3598	-0,06	3,98	0,96	0,98
SL1344_3599	-2,59	5,27	0,00	0,00
SL1344_tRNA0061	0,27	11,35	0,76	0,84
SL1344_3600	0,03	7,66	0,93	0,96
SL1344_3601	0,48	4,19	0,65	0,77
SL1344_3602	-1,56	4,75	0,07	0,15
SL1344_3604	-2,23	4,56	0,10	0,20
SL1344_3606	-1,06	3,73	0,52	0,65
SL1344_3607	0,55	5,11	0,29	0,44
SL1344_3608	1,03	5,42	0,03	0,08
SL1344_3609	-0,27	4,27	0,77	0,85
SL1344_3610	-1,00	6,59	0,01	0,03
SL1344_3611	0,15	6,20	0,72	0,82
SL1344_3612	-1,13	5,03	0,06	0,14
SL1344_3613	0,09	7,54	0,76	0,85
SL1344_3616	-3,55	5,37	0,00	0,00
SL1344_3617	1,18	7,79	0,01	0,03
SL1344_3619	0,05	3,93	0,96	0,98
SL1344_3620	-0,04	8,27	0,87	0,93
SL1344_3621	-0,99	7,35	0,00	0,01
SL1344_3622	-0,54	3,98	0,57	0,70
SL1344_3623	1,36	4,30	0,06	0,14
SL1344_3624	0,81	3,46	0,60	0,73
SL1344_3625	-0,72	5,73	0,33	0,49
SL1344_3626	0,06	5,95	0,94	0,96
SL1344_3627	3,41	3,39	0,03	0,07
SL1344_3628	-0,29	9,09	0,20	0,33
SL1344_3629	-2,17	4,14	0,05	0,11
SL1344_3630	-1,00	7,78	0,00	0,00
SL1344_3631	0,56	4,69	0,52	0,65
SL1344_3632	-0,90	5,15	0,17	0,30
SL1344_3635	0,47	3,68	0,69	0,79
SL1344_3643	0,78	3,49	0,52	0,65
SL1344_3644	-1,91	4,14	0,17	0,29
SL1344_3645	5,17	9,35	0,00	0,00
SL1344_3646	0,79	6,08	0,05	0,12
SL1344_3647	-0,27	6,65	0,50	0,64
SL1344_3648	-0,02	6,28	0,95	0,97
SL1344_3649	0,92	6,16	0,03	0,08
SL1344_3650	3,36	7,41	0,00	0,00
SL1344_3651	1,46	7,07	0,00	0,00
SL1344_3652	1,00	6,85	0,01	0,04
SL1344_3654	-2,01	5,09	0,00	0,00
SL1344_3656	1,56	5,54	0,01	0,02
SL1344_3657	4,29	6,39	0,00	0,00
SL1344_3658	4,74	4,96	0,00	0,00
SL1344_3659	4,39	5,57	0,00	0,00
SL1344_3660	0,10	4,90	0,90	0,94
SL1344_3661	-0,89	5,60	0,11	0,22
SL1344_3662	-2,69	3,57	0,04	0,10
SL1344_3663	-2,36	4,31	0,07	0,15
SL1344_3665	0,15	7,67	0,60	0,72
SL1344_3666	0,10	8,15	0,72	0,81
SL1344_3667	-0,18	8,11	0,47	0,61
SL1344_3669	-1,18	7,00	0,00	0,00
SL1344_3670	-0,52	7,18	0,14	0,27
SL1344_3671	-2,18	6,69	0,00	0,00
SL1344_3672	-1,66	4,80	0,03	0,08
SL1344_3673	1,01	5,65	0,10	0,20
SL1344_3673A	-1,49	4,10	0,12	0,24
SL1344_3674	-0,34	7,51	0,24	0,39
SL1344_3675	-0,13	7,11	0,68	0,79
SL1344_3676	-0,33	7,84	0,24	0,38
SL1344_3677	-0,69	6,59	0,06	0,14
SL1344_3678	-1,09	6,20	0,01	0,03
SL1344_3679	-0,77	6,68	0,04	0,09
SL1344_3680	-0,93	5,59	0,08	0,17
SL1344_3681	-1,40	6,45	0,00	0,00
SL1344_3682	-0,05	6,08	0,89	0,94
SL1344_3683	-0,57	5,59	0,22	0,36
SL1344_3684	0,13	7,33	0,66	0,77
SL1344_3685	0,22	6,71	0,48	0,62
SL1344_3687	-0,07	6,84	0,84	0,90
SL1344_3688	0,30	7,41	0,33	0,48
SL1344_3689	-0,75	6,79	0,05	0,12
SL1344_3690	-0,74	7,16	0,02	0,05
SL1344_3691	-0,04	5,52	0,94	0,97
SL1344_3692	0,97	5,71	0,09	0,19
SL1344_3695	-0,73	5,31	0,14	0,25
SL1344_3696	-1,89	7,24	0,00	0,00
SL1344_3697	-1,18	6,97	0,00	0,00
SL1344_3698	-0,85	5,45	0,14	0,26
SL1344_3699	0,74	4,95	0,14	0,25
SL1344_3700	-0,33	7,30	0,40	0,55
SL1344_3701	-0,46	7,05	0,16	0,29
SL1344_3702	-2,17	4,76	0,02	0,05
SL1344_3704	-1,08	4,44	0,20	0,34
SL1344_3705	-1,33	4,90	0,09	0,19
SL1344_3706	-0,59	8,16	0,02	0,06
SL1344_3708	-1,09	9,07	0,00	0,00
SL1344_3709	-1,31	6,48	0,00	0,01
SL1344_3710	-0,29	6,54	0,44	0,58
SL1344_3711	-1,46	6,78	0,00	0,00
SL1344_3712	-1,32	7,44	0,00	0,00
SL1344_3713	-0,92	6,85	0,02	0,05
SL1344_3714	-0,28	7,02	0,39	0,55
SL1344_3715	1,61	4,25	0,12	0,23
SL1344_3716	-0,39	4,17	0,67	0,78
SL1344_tRNA0062	-0,68	10,01	0,30	0,45
SL1344_3717	0,15	4,50	0,90	0,94
SL1344_3718	-0,84	6,41	0,05	0,12
SL1344_3720	-0,13	5,53	0,77	0,85
SL1344_3723	-0,24	5,51	0,70	0,80
SL1344_3724	-1,48	4,39	0,18	0,31
SL1344_3725	0,83	5,14	0,19	0,32
SL1344_3726	1,93	4,71	0,00	0,01
SL1344_3727	2,07	7,91	0,00	0,00
SL1344_3728	6,84	10,32	0,00	0,00
SL1344_3729	6,90	8,18	0,00	0,00
SL1344_3730	1,61	5,39	0,01	0,02
SL1344_3731	0,86	4,48	0,22	0,35
SL1344_3732	1,42	3,38	0,48	0,62
SL1344_3733	1,50	5,18	0,06	0,13
SL1344_3734	2,45	4,65	0,00	0,01
SL1344_3735	4,02	4,37	0,00	0,02
SL1344_3736	3,29	4,49	0,00	0,01
SL1344_3737	5,71	3,91	0,00	0,01
SL1344_3738	0,56	7,38	0,07	0,14
SL1344_3740	1,60	5,20	0,03	0,07
SL1344_3741	-1,85	5,60	0,00	0,00
SL1344_3743	1,98	5,92	0,03	0,08
SL1344_3744	0,80	5,76	0,67	0,78
SL1344_3746	2,13	3,94	0,12	0,23
SL1344_3747	0,65	5,48	0,30	0,45
SL1344_3748	1,18	5,44	0,04	0,09
SL1344_3750	1,67	4,96	0,01	0,03
SL1344_3751	2,58	5,22	0,00	0,00
SL1344_3752	-0,33	4,48	0,63	0,75
SL1344_3753	3,39	5,20	0,00	0,00
SL1344_3754	-0,36	4,77	0,69	0,79
SL1344_3755	-1,00	5,23	0,31	0,46
SL1344_3756	-2,52	5,64	0,00	0,02
SL1344_3757	1,14	4,63	0,18	0,31
SL1344_3758	-0,12	4,68	0,88	0,93
SL1344_3759	-0,25	4,19	0,77	0,86
SL1344_3760	-1,30	4,66	0,18	0,30
SL1344_3762	-1,83	7,08	0,00	0,00
SL1344_3765	-3,24	6,17	0,01	0,02
SL1344_3766	0,00	6,22	1,00	1,00
SL1344_3767	1,04	5,44	0,02	0,07
SL1344_3768	0,13	3,82	0,91	0,95
SL1344_3769	2,38	4,38	0,01	0,02
SL1344_3770	0,44	5,83	0,37	0,53
SL1344_3771	2,15	6,64	0,00	0,00
SL1344_3772	2,08	6,16	0,00	0,00
SL1344_3773	2,19	6,44	0,00	0,00
SL1344_3774	0,10	5,28	0,88	0,93
SL1344_3775	2,44	6,22	0,00	0,00
SL1344_3776	2,34	7,60	0,00	0,00
SL1344_3777	0,74	5,88	0,09	0,18
SL1344_3778	-0,59	5,40	0,27	0,42
SL1344_3786	0,83	4,59	0,51	0,65
SL1344_3787	2,12	3,45	0,12	0,23
SL1344_3788	-0,94	4,73	0,52	0,65
SL1344_3789	-0,05	3,89	1,00	1,00
SL1344_3790	1,17	5,28	0,06	0,14
SL1344_3791	-0,52	4,89	0,49	0,63
SL1344_3792	-0,33	5,79	0,59	0,72
SL1344_3793	4,56	4,10	0,00	0,00
SL1344_3794	2,19	5,13	0,00	0,01
SL1344_3795	1,72	3,65	0,22	0,36
SL1344_3796	2,25	4,89	0,00	0,01
SL1344_3797	0,87	5,62	0,16	0,29
SL1344_3798	-0,08	6,82	0,80	0,87
SL1344_3799	-4,80	3,53	0,09	0,19
SL1344_3800	-0,33	4,17	0,79	0,87
SL1344_3801	1,41	4,41	0,07	0,15
SL1344_3802	-0,97	9,68	0,00	0,00
SL1344_3803	-1,36	6,92	0,00	0,00
SL1344_3804	-0,93	8,20	0,00	0,00
SL1344_3805	-0,57	8,39	0,04	0,10
SL1344_3806	-1,43	9,39	0,00	0,00
SL1344_3807	-2,12	7,77	0,00	0,00
SL1344_3809	-1,46	8,70	0,00	0,00
SL1344_3810	-1,07	5,51	0,07	0,15
SL1344_3811	1,29	4,67	0,11	0,22
SL1344_3812	-1,46	5,99	0,00	0,00
SL1344_3813	-2,27	5,31	0,00	0,00
SL1344_3814	-0,01	3,81	0,99	1,00
SL1344_3815	0,59	4,51	0,44	0,59
SL1344_3816	-1,05	4,84	0,07	0,16
SL1344_3817	-0,46	5,60	0,29	0,44
SL1344_3818	-0,97	7,03	0,00	0,01
SL1344_3819	-1,50	5,96	0,01	0,03
SL1344_3820	3,35	7,59	0,00	0,00
SL1344_3821	3,56	7,76	0,00	0,00
SL1344_3822	3,82	6,70	0,00	0,00
SL1344_3823	3,79	7,25	0,00	0,00
SL1344_3824	4,65	8,53	0,00	0,00
SL1344_3825	2,50	4,73	0,00	0,00
SL1344_3827	0,63	4,99	0,35	0,50
SL1344_3828	-1,89	8,67	0,00	0,00
SL1344_3829	-2,33	8,16	0,00	0,00
SL1344_3830	0,21	4,73	0,71	0,81
SL1344_3831	0,93	8,61	0,00	0,00
SL1344_3832	0,51	10,08	0,04	0,09
SL1344_3833	0,99	9,67	0,00	0,00
SL1344_3834	0,69	10,41	0,00	0,01
SL1344_3835	1,18	9,23	0,00	0,00
SL1344_3836	1,06	9,77	0,00	0,00
SL1344_3838	0,59	9,69	0,01	0,03
SL1344_3839	0,27	8,33	0,26	0,40
SL1344_3840	0,07	6,21	0,88	0,93
SL1344_3841	-0,74	8,39	0,00	0,01
SL1344_3842	-0,68	7,97	0,02	0,05
SL1344_3843	0,08	6,00	0,88	0,93
SL1344_3844	1,74	8,59	0,00	0,00
SL1344_3845	0,43	6,26	0,27	0,42
SL1344_3846	-0,12	7,17	0,69	0,80
SL1344_3847	0,12	7,19	0,70	0,80
SL1344_3848	0,89	5,75	0,04	0,10
SL1344_3849	2,69	6,03	0,00	0,00
SL1344_3850	1,20	6,39	0,00	0,01
SL1344_3851	0,15	7,38	0,61	0,73
SL1344_3852	1,25	6,12	0,00	0,02
SL1344_3853	0,32	5,72	0,63	0,75
SL1344_3854	-0,69	4,92	0,28	0,43
SL1344_3857	-0,15	5,02	0,79	0,87
SL1344_rRNA0011	2,00	6,65	0,04	0,09
SL1344_tRNA0063	-2,16	8,00	0,05	0,11
SL1344_rRNA0012	3,44	10,15	0,01	0,04
SL1344_rRNA0013	-0,57	3,19	0,65	0,76
SL1344_tRNA0064	-0,46	7,70	0,44	0,59
SL1344_tRNA0065	-0,01	12,29	0,99	1,00
SL1344_3858	-0,36	6,53	0,35	0,51
SL1344_3859	-0,41	6,81	0,22	0,35
SL1344_3860	-0,93	4,19	0,33	0,48
SL1344_3861	-4,69	9,52	0,00	0,00
SL1344_3863	-2,75	7,59	0,00	0,00
SL1344_3864	-1,96	8,33	0,00	0,00
SL1344_3865	-1,80	8,04	0,00	0,00
SL1344_3866	0,11	7,44	0,87	0,93
SL1344_3867	0,45	7,52	0,42	0,57
SL1344_3868	0,29	4,45	0,74	0,83
SL1344_3869	-3,26	11,34	0,00	0,00
SL1344_3870A	-1,60	4,70	0,02	0,06
SL1344_3871	-5,81	3,64	0,02	0,05
SL1344_3872	-0,61	6,68	0,11	0,22
SL1344_3873	-0,92	8,32	0,00	0,00
SL1344_3874	-1,28	8,22	0,00	0,00
SL1344_3875	-0,46	9,09	0,04	0,10
SL1344_3876	-0,28	10,30	0,22	0,36
SL1344_3877	-0,99	7,72	0,00	0,00
SL1344_3878	0,02	7,94	0,92	0,96
SL1344_3879	-0,13	7,93	0,60	0,72
SL1344_3880	0,35	7,78	0,22	0,36
SL1344_3881	0,02	7,37	0,96	0,98
SL1344_3883	-0,79	5,58	0,15	0,27
SL1344_3884	0,39	6,82	0,31	0,46
SL1344_3885	-0,23	6,25	0,54	0,68
SL1344_3886	-0,35	5,82	0,40	0,56
SL1344_3887	-0,62	6,53	0,06	0,14
SL1344_3888	-1,18	5,51	0,03	0,08
SL1344_3889	0,07	6,55	0,83	0,90
SL1344_tRNA0066	-0,36	11,49	0,55	0,68
SL1344_tRNA0067	-0,56	13,47	0,51	0,64
SL1344_tRNA0068	-1,69	9,32	0,03	0,08
SL1344_tRNA0069	-0,89	9,71	0,22	0,36
SL1344_3890	-0,90	6,87	0,01	0,04
SL1344_3891	-0,74	6,83	0,03	0,08
SL1344_3892	-0,69	6,86	0,04	0,09
SL1344_3893	-0,69	8,44	0,00	0,01
SL1344_3894	-1,39	9,66	0,00	0,00
SL1344_3896	0,47	4,16	0,74	0,83
SL1344_3897	2,49	3,78	0,17	0,29
SL1344_3898	-0,44	5,60	0,34	0,49
SL1344_3901	-0,41	7,66	0,16	0,29
SL1344_3902	-0,94	7,17	0,01	0,02
SL1344_3903	-0,70	6,24	0,08	0,17
SL1344_3904	-0,99	5,35	0,06	0,14
SL1344_3905	-0,99	7,88	0,00	0,00
SL1344_3906	-0,40	7,22	0,24	0,38
SL1344_3908	-5,89	3,51	0,01	0,03
SL1344_3909	-1,11	5,82	0,04	0,10
SL1344_3910	0,91	4,98	0,18	0,31
SL1344_3911	-1,40	7,25	0,00	0,00
SL1344_3912	-1,79	7,73	0,00	0,00
SL1344_3913	-2,10	5,42	0,01	0,02
SL1344_3914	1,07	3,45	0,27	0,42
SL1344_3915	-0,71	6,84	0,07	0,15
SL1344_3916	-0,60	6,82	0,07	0,15
SL1344_3917	0,21	5,32	0,72	0,81
SL1344_3918	-0,23	7,40	0,72	0,82
SL1344_3919	0,00	6,25	0,99	1,00
SL1344_3920	-0,15	5,07	0,83	0,90
SL1344_3921	1,59	6,51	0,00	0,00
SL1344_3922	0,53	6,15	0,17	0,29
SL1344_3923	-0,24	7,35	0,45	0,59
SL1344_3924	-0,27	7,68	0,35	0,50
SL1344_3925	0,32	7,57	0,26	0,40
SL1344_3926	0,76	8,60	0,00	0,01
SL1344_3928	0,08	8,33	0,75	0,84
SL1344_3929	0,16	8,38	0,58	0,71
SL1344_3930	0,20	5,91	0,67	0,78
SL1344_3931	-1,14	5,62	0,05	0,12
SL1344_3932	-0,24	8,53	0,30	0,45
SL1344_3933	0,25	8,14	0,30	0,45
SL1344_3934	0,90	6,66	0,03	0,08
SL1344_3935	1,71	7,19	0,00	0,00
SL1344_3936	2,58	8,54	0,00	0,00
SL1344_3937	-0,84	7,69	0,00	0,01
SL1344_3938	-1,05	6,23	0,01	0,04
SL1344_3939	-1,08	7,26	0,00	0,01
SL1344_3940	-0,07	5,85	0,87	0,93
SL1344_rRNA0014	1,71	6,89	0,11	0,22
SL1344_tRNA0070	-1,14	5,97	0,06	0,14
SL1344_tRNA0071	-6,02	5,52	0,00	0,02
SL1344_rRNA0015	1,38	8,25	0,03	0,07
SL1344_rRNA0016	-1,15	3,75	0,27	0,42
SL1344_3941	-0,49	4,38	0,56	0,69
SL1344_3942	-1,02	4,88	0,12	0,23
SL1344_3944	-0,97	8,34	0,00	0,00
SL1344_3945	-0,70	7,35	0,02	0,05
SL1344_3946	-1,05	6,00	0,01	0,04
SL1344_3947	-0,30	7,83	0,31	0,46
SL1344_3948	-1,02	7,30	0,01	0,02
SL1344_3950	-0,03	6,69	0,92	0,96
SL1344_3951	0,00	6,79	1,00	1,00
SL1344_3952	0,00	6,67	1,00	1,00
SL1344_3953	-0,36	6,51	0,46	0,60
SL1344_3954	0,29	10,56	0,22	0,35
SL1344_3955	-1,38	10,14	0,00	0,00
SL1344_3956	0,78	4,83	0,34	0,49
SL1344_3958	-4,26	3,59	0,16	0,28
SL1344_3959	-3,27	3,62	0,30	0,45
SL1344_3960	0,26	3,41	0,86	0,92
SL1344_3961	0,72	4,49	0,42	0,57
SL1344_3963	0,17	4,07	0,82	0,89
SL1344_3964	-0,55	4,35	0,52	0,65
SL1344_3965	1,05	4,54	0,21	0,35
SL1344_3967	-3,34	3,77	0,28	0,43
SL1344_3970	0,09	3,69	0,94	0,97
SL1344_3971	-0,25	6,16	0,61	0,73
SL1344_3972	1,39	7,68	0,00	0,00
SL1344_3973	1,13	7,55	0,00	0,00
SL1344_3974	0,65	7,14	0,03	0,08
SL1344_3975	1,33	7,40	0,00	0,00
SL1344_3976	2,10	8,62	0,00	0,00
SL1344_3977	2,02	8,24	0,00	0,00
SL1344_3978	-0,49	5,53	0,59	0,71
SL1344_3979	0,70	6,99	0,20	0,34
SL1344_3981	-0,42	7,52	0,13	0,25
SL1344_3982	-0,53	7,59	0,05	0,11
SL1344_3983	-1,58	8,31	0,00	0,00
SL1344_3984	-0,91	9,73	0,00	0,00
SL1344_3986	-1,00	6,35	0,02	0,05
SL1344_3987	-0,90	5,88	0,07	0,15
SL1344_3988	-5,32	4,62	0,06	0,13
SL1344_3989	-2,17	5,20	0,01	0,03
SL1344_3990	-1,70	6,70	0,00	0,00
SL1344_3991	-0,32	6,62	0,40	0,55
SL1344_3992	0,26	3,58	0,82	0,89
SL1344_3993	0,73	3,84	0,44	0,59
SL1344_3994	-0,17	3,49	0,89	0,94
SL1344_3995	-0,22	3,57	0,90	0,94
SL1344_3996	-2,79	3,62	0,39	0,54
SL1344_3997	2,03	4,48	0,02	0,05
SL1344_3998	0,31	3,89	0,79	0,87
SL1344_3999	1,55	3,61	0,18	0,31
SL1344_4001	-1,36	3,91	0,25	0,39
SL1344_4003	-3,66	3,60	0,23	0,36
SL1344_4004	-0,81	9,35	0,00	0,01
